,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,tianyi_code,zhengn,record_id_y,zhengn_code
427,427,1714,Find the level name of the catalog with the lowest price (in USD).,SELECT Catalogs.catalog_name FROM Catalogs JOIN Catalog_Contents ON Catalogs.catalog_id = Catalog_Contents.catalog_level_number ORDER BY Catalog_Contents.price_in_dollars LIMIT 1,SELECT t2.catalog_level_name FROM catalog_contents AS t1 JOIN catalog_structure AS t2 ON t1.catalog_level_number  =  t2.catalog_level_number ORDER BY t1.price_in_dollars LIMIT 1,tianyi,2e8d4479-a016-4577-8d6e-96947d06e48e,"BL1, BE5",zhengning,ada14255-d439-4f8c-abc0-bffcc39a2d11,"CL1, CE3"
428,428,1715,Show the album names and ids for albums that contain tracks with unit price bigger than 1.,"SELECT Track.Name, Album.AlbumId FROM Album JOIN Track ON Album.AlbumId = Track.AlbumId WHERE Track.UnitPrice > 1","SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID",tianyi,b5071d1e-3295-4670-8e60-af563476667d,"BL1, AN2",zhengning,586f5ad4-bffc-42f6-b181-6c7a1d10e294,"BL1, AN2"
429,429,1716,What are the titles and ids for albums containing tracks with unit price greater than 1?,"SELECT Album.Title, Album.AlbumId FROM Album JOIN Track ON Album.AlbumId = Track.AlbumId WHERE Track.UnitPrice > 1","SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID",tianyi,09a5a6ae-be76-49f8-a5cf-370815c82b91,"AN2, CL1",zhengning,191702e8-f183-4da2-b278-d280f6a24443,"AN2, CL1"
430,430,1717,Find all the customer last names that do not have invoice totals larger than 20.,SELECT Customer.LastName FROM Customer EXCEPT SELECT Customer.LastName FROM Customer JOIN Invoice ON Customer.CustomerId = Invoice.CustomerId GROUP BY Customer.LastName HAVING SUM(Invoice.Total) > 20,SELECT LastName FROM CUSTOMER EXCEPT SELECT T1.LastName FROM CUSTOMER AS T1 JOIN Invoice AS T2 ON T1.CustomerId  =  T2.CustomerId WHERE T2.total  >  20,tianyi,ad80ea71-216d-4c6b-a271-7264f019d90e,"N3, L4",zhengning,24a99376-2b14-4dd1-88ba-a69be0c2fd32,N3
431,431,1721,Please list the name and id of all artists that have at least 3 albums in alphabetical order.,"SELECT Artist.Name, Album.ArtistId FROM Artist JOIN Album ON Artist.ArtistId = Album.ArtistId GROUP BY Album.ArtistId HAVING COUNT(*) >= 3 ORDER BY Album.ArtistId","SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name",tianyi,4d971287-a58e-4e58-afc6-b2c9dbabfeb5,BK1,zhengning,42cfc9a3-94ad-4648-9a74-2c6844bceda3,"BK1, CL1"
432,432,1722,"What are the names and ids of artists with 3 or more albums, listed in alphabetical order?","SELECT Artist.Name, Artist.ArtistId FROM Artist JOIN Album ON Artist.ArtistId = Album.ArtistId GROUP BY Album.ArtistId HAVING COUNT(*) >= 3","SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name",tianyi,f34e1171-2d14-4536-ab4d-316a4dd06f05,"BK1, CL1",zhengning,4ab26eb5-2207-4964-86dd-c9afa2495337,"KA1b, CL1"
433,433,1723,Find the names of artists that do not have any albums.,SELECT Artist.Name FROM Artist WHERE Artist.ArtistId NOT IN (SELECT Album.ArtistId FROM Album),SELECT Name FROM ARTIST EXCEPT SELECT T2.Name FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistId,tianyi,fc17f17e-d154-49ed-8deb-fb0dbdaa935c,,zhengning,0fff43fc-022f-4895-9546-b7575139e795,"CE2, A1d"
434,434,1724,What are the names of artists who have not released any albums?,SELECT Artist.Name FROM Artist WHERE Artist.ArtistId NOT IN (SELECT Album.ArtistId FROM Album),SELECT Name FROM ARTIST EXCEPT SELECT T2.Name FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistId,tianyi,c491de57-7ece-44c0-987d-6ca915101efd,,zhengning,70221995-da87-43c8-8fb0-d66e1b98c37b,"CE2, A1d"
435,435,1725,What are the names of enzymes in the medicine named 'Amisulpride' that can serve as an 'inhibitor'?,"SELECT enzyme.name FROM enzyme JOIN medicine_enzyme_interaction ON enzyme.id = medicine_enzyme_interaction.enzyme_id JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id WHERE medicine.name = ""Amisulpride"" AND medicine_enzyme_interaction.medicine_id = ""inhibitor""",SELECT T1.name FROM enzyme AS T1 JOIN medicine_enzyme_interaction AS T2 ON T1.id  =  T2.enzyme_id JOIN medicine AS T3 ON T2.medicine_id  =  T3.id WHERE T3.name  =  'Amisulpride' AND T2.interaction_type  =  'inhibitor',tianyi,c429b710-d29a-42cb-b8fc-0e4a4e47c29e,"BL1, E1, N3, L4, BF4, D1c, CE2",zhengning,71b42a61-1303-4142-bd45-8673780ee799,BF4
436,436,1727,"What are the ids, names and FDA approval status of medicines in descending order of the number of enzymes that it can interact with.","SELECT medicine.id, medicine.name, medicine.FDA_approved FROM medicine JOIN medicine_enzyme_interaction ON medicine.id = medicine_enzyme_interaction.enzyme_id GROUP BY medicine.id ORDER BY COUNT(*) DESC","SELECT T1.id ,  T1.Name ,  T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC",tianyi,da6fde3d-6379-4ce4-bf45-5e23472873b6,BE5,zhengning,dca794a7-d2d1-48ee-ace9-66d1b277beb4,BE5
437,437,1728,"What are the ids, names, and FDA approval status for medicines ordered by descending number of possible enzyme interactions?","SELECT medicine.id, medicine.name, medicine.FDA_approved FROM medicine JOIN medicine_enzyme_interaction ON medicine.id = medicine_enzyme_interaction.medicine_id ORDER BY medicine.FDA_approved DESC","SELECT T1.id ,  T1.Name ,  T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC",tianyi,d7375baf-8b26-436a-9fca-3bb646d7d99f,"BK1, AN2",zhengning,959eca4d-d8eb-4f75-8c84-91cd603a8c65,BK1
438,438,1729,What is the interaction type of the enzyme named 'ALA synthase' and the medicine named 'Aripiprazole'?,"SELECT medicine_enzyme_interaction.interaction_type FROM enzyme JOIN medicine_enzyme_interaction ON enzyme.id = medicine_enzyme_interaction.enzyme_id JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id WHERE enzyme.name = ""ALA synthprazole"" AND medicine.name = ""Aripiprazole""",SELECT T1.interaction_type FROM medicine_enzyme_interaction AS T1 JOIN medicine AS T2 ON T1.medicine_id  =  T2.id JOIN enzyme AS T3 ON T1.enzyme_id  =  T3.id WHERE T3.name  =  'ALA synthase' AND T2.name  =  'Aripiprazole',tianyi,450f1604-552b-4f39-863a-837b3e67e073,"BE5, BK1, AN2, D1, BF4",zhengning,4b305dc9-7a6c-49f7-9bba-6e6380497418,D1
439,439,1730,What is the type of interaction for the enzyme named 'ALA synthase' and the medicine named 'Aripiprazole'?,"SELECT medicine_enzyme_interaction.interaction_type FROM medicine_enzyme_interaction JOIN enzyme ON medicine_enzyme_interaction.enzyme_id = enzyme.id WHERE enzyme.name = ""ALA synthpiprazole""",SELECT T1.interaction_type FROM medicine_enzyme_interaction AS T1 JOIN medicine AS T2 ON T1.medicine_id  =  T2.id JOIN enzyme AS T3 ON T1.enzyme_id  =  T3.id WHERE T3.name  =  'ALA synthase' AND T2.name  =  'Aripiprazole',tianyi,950f05b2-cdaf-4488-9d34-44f91bca8b39,"CE2, F4",zhengning,28831063-c7da-43b0-b303-cda6244fe9dc,"F4, D1"
440,440,1731,What is the most common interaction type between enzymes and medicine? And how many are there?,"SELECT medicine_enzyme_interaction.interaction_type, COUNT(*) FROM medicine_enzyme_interaction WHERE medicine_enzyme_interaction.interaction_type = (SELECT medicine_enzyme_interaction.medicine_id FROM medicine_enzyme_interaction GROUP BY medicine_enzyme_interaction.interaction_type ORDER BY COUNT(*) DESC LIMIT 1) ORDER BY COUNT(*) DESC LIMIT 1","SELECT interaction_type ,  count(*) FROM medicine_enzyme_interaction GROUP BY interaction_type ORDER BY count(*) DESC LIMIT 1",tianyi,62485bad-a912-4215-972f-b462f9ac16ad,"F3, BN1",zhengning,34d0fb36-e194-4282-9cb5-ca469840da93,F3
441,441,1732,"What are the most common types of interactions between enzymes and medicine, and how many types are there?",SELECT * FROM medicine,"SELECT interaction_type ,  count(*) FROM medicine_enzyme_interaction GROUP BY interaction_type ORDER BY count(*) DESC LIMIT 1",tianyi,bc529cb3-1e23-4902-adfc-73cab41b1e78,I2,zhengning,f775fc43-80a4-4501-b7b9-ceabf805d3ee,"BL2, AN2, KA1b, CL1"
442,442,1733,Find the founded year of the newest non public school.,SELECT university.Founded FROM university WHERE university.Founded = (SELECT MAX(university.Founded) FROM university),SELECT founded FROM university WHERE affiliation != 'Public' ORDER BY founded DESC LIMIT 1,tianyi,697567c9-c833-4e09-be3c-85649fdc51ce,"KA1b, BF4",zhengning,4f822ce7-792a-4cbc-bc79-5481db8d1875,"KA1b, BF4"
443,443,1734,What is the founded year of the non public school that was founded most recently?,SELECT university.School FROM university ORDER BY university.Founded DESC LIMIT 1,SELECT founded FROM university WHERE affiliation != 'Public' ORDER BY founded DESC LIMIT 1,tianyi,0c645e5d-08c4-4db7-88ec-9d9dce979b84,"BL1, F4",zhengning,43e5af3c-3a51-4e9a-9a81-ad43a5847358,"BL1, F4"
444,444,1737,What is the team name and acc regular season score of the school that was founded for the longest time?,"SELECT basketball_match.Team_Name, basketball_match.School_ID FROM basketball_match ORDER BY basketball_match.ACC_Regular_Season DESC LIMIT 1","SELECT t2.team_name ,  t2.ACC_Regular_Season FROM university AS t1 JOIN basketball_match AS t2 ON t1.school_id  =  t2.school_id ORDER BY t1.founded LIMIT 1",tianyi,db9ae3d2-fc94-4a9c-b60d-27a2ad3e1ba5,"BL1, BK1, CE2, K2",zhengning,ee911a60-5d22-4c5e-a210-ec6ad70e8190,"BL1, BK1, CE2"
445,445,1738,Return the name of the team and the acc during the regular season for the school that was founded the earliest.,"SELECT basketball_match.Team_Name, basketball_match.ACC_Regular_Season FROM basketball_match JOIN basketball_match ON basketball_match.School_ID = basketball_match.Team_ID ORDER BY basketball_match.ACC_Regular_Season LIMIT 1","SELECT t2.team_name ,  t2.ACC_Regular_Season FROM university AS t1 JOIN basketball_match AS t2 ON t1.school_id  =  t2.school_id ORDER BY t1.founded LIMIT 1",tianyi,cfb3350d-a13a-4d15-bc7c-f9dd9c36a1a0,"BK1, CE3, BE5",zhengning,9fd11dde-3e38-49ab-8339-78972685e865,"BE5, BK1"
446,446,1739,List all of the player ids with a height of at least 180cm and an overall rating higher than 85.,SELECT Player.id FROM Player WHERE Player.height BETWEEN 180 AND 85,SELECT player_api_id FROM Player WHERE height  >=  180 INTERSECT SELECT player_api_id FROM Player_Attributes WHERE overall_rating  >  85,tianyi,e2eb71ae-9e15-40fe-b3bd-03867b61d098,"BL1, F4, A1g, D1",zhengning,6341f622-9c20-4784-a024-2360bb7b4ff6,"BL1, F4, A1g"
447,447,1740,Who are the top 3 players in terms of overall rating?,SELECT Player_Attributes.player_fifa_api_id FROM Player_Attributes ORDER BY Player_Attributes.overall_rating DESC LIMIT 3,SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY overall_rating DESC LIMIT 3,tianyi,7c02a8f8-d6df-4310-bf04-d4bba70c8ba3,"BL1, A1b, CL1, CE2",zhengning,3be03f34-d3b8-436f-aaa7-dd58e36cc162,"A1b, BK1, CL1, CE2"
448,448,1741,List the names and birthdays of the top five players in terms of potential.,"SELECT Player.player_name, Player.birthday FROM Player GROUP BY Player.player_name ORDER BY COUNT(*) DESC LIMIT 5","SELECT DISTINCT T1.player_name ,  T1.birthday FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY potential DESC LIMIT 5",tianyi,1fe1b9b9-bb0c-40bd-9531-96e421edd248,"A1b, AN2, CE2",zhengning,969e1886-85af-4bd8-b9a4-1e97114c68c3,"N3, A1b, CE2"
449,449,1744,Show the names of members and the location of performances they attended in ascending alphabetical order of their names.,"SELECT member.Name, performance.Location FROM member JOIN member_attendance ON member.Member_ID = member_attendance.Member_ID JOIN performance ON member_attendance.Performance_ID = performance.Performance_ID ORDER BY performance.Attendance","SELECT T2.Name ,  T3.Location FROM member_attendance AS T1 JOIN member AS T2 ON T1.Member_ID  =  T2.Member_ID JOIN performance AS T3 ON T1.Performance_ID  =  T3.Performance_ID ORDER BY T2.Name ASC",tianyi,ba1f31b8-b284-4d0a-b36d-f41b4c82d5e0,BK1,zhengning,8fc4b607-7374-41d8-b02f-a65d16529f9e,"BK1, K2"
450,450,1749,"Show the names of people, and dates and venues of debates they are on the negative side, ordered in ascending alphabetical order of name.","SELECT COUNT(*), debate_people.Negative FROM debate_people JOIN debate ON debate_people.Debate_ID = debate.Debate_ID WHERE debate_people.Negative = debate.Venue ORDER BY debate_people.Negative","SELECT T3.Name ,  T2.Date ,  T2.Venue FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID  =  T2.Debate_ID JOIN people AS T3 ON T1.Negative  =  T3.People_ID ORDER BY T3.Name ASC",tianyi,52b72e7d-ec7b-43a6-94ac-7baa40bd8d48,"BL1, F3, BK1, CL1, CE2",zhengning,ce9315b0-17f2-42ef-9d41-4a4b974f7a4d,"BL1, BE5, L4, BL3, BK1, K2"
451,451,1750,Show the names of people that are on affirmative side of debates with number of audience bigger than 200.,SELECT people.Name FROM debate_people JOIN people ON debate_people.Affirmative = people.People_ID WHERE debate_people.Affirmative > 200,SELECT T3.Name FROM debate_people AS T1 JOIN debate AS T2 ON T1.Debate_ID  =  T2.Debate_ID JOIN people AS T3 ON T1.Affirmative  =  T3.People_ID WHERE T2.Num_of_Audience  >  200,tianyi,3dc3ff6c-ec00-4829-aa2a-04e0e3874fb1,"BF4, CE2, CF5",zhengning,a43badb1-b52c-4605-950e-47921d4530ba,"BE5, CE2, CF5"
452,452,1754,Find the names of customers who have no policies associated.,SELECT Customers.Customer_ID FROM Customers EXCEPT SELECT Policies.Customer_ID FROM Policies,SELECT customer_details FROM customers EXCEPT SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id,tianyi,4854a785-83e7-429a-81b2-8301fa253421,"BL1, CE2",zhengning,aeb46c40-d60b-470f-91d2-a09111bb0ab6,"BL1, CE2"
453,453,1755,What are the names of customers who do not have any policies?,SELECT Customers.Customer_ID FROM Customers EXCEPT SELECT Policies.Customer_ID FROM Policies,SELECT customer_details FROM customers EXCEPT SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id,tianyi,52e4ab1e-6349-4a59-b86f-0b5be03fd236,"BL1, CE2",zhengning,10dc80b7-05a2-43eb-afdb-04be98f8ca36,"BL1, CE2"
454,454,1756,Find the names of customers who either have an deputy policy or uniformed policy.,"SELECT Customers.Customer_ID FROM Customers JOIN Policies ON Customers.Customer_ID = Policies.Customer_ID WHERE Policies.Policy_Type_Code = ""deputy"" OR Policies.Policy_Type_Code = ""uniformed""","SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy"" OR t1.policy_type_code  =  ""Uniform""",tianyi,b290e590-9538-4062-bed2-dc62a4d45429,"BL1, A1b, D1a, D1c",zhengning,39ec7f41-fe3f-4216-9e47-f2f73b40e8a5,"BL1, BE5, D1a, A1b"
455,455,1767,What are the names of products that have never been ordered?,SELECT Products.product_name FROM Products WHERE Products.product_id NOT IN (SELECT Order_Items.product_id FROM Order_Items),SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id,tianyi,b8027380-60b9-4331-ae31-1620e61dac95,"F3, CE2",zhengning,e928edb9-f7f3-45d8-b2f3-f1261922274c,A1d
456,456,1768,Show all product names and the number of customers having an order on each product.,"SELECT COUNT(DISTINCT Products.product_name), Orders.customer_id FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id JOIN Products ON Order_Items.product_id = Products.product_id GROUP BY Products.product_id","SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name",tianyi,ec741e6c-9173-439d-a3fc-22398476fc30,"BL1, BN1, A2a",zhengning,1c5dd372-d58e-40bb-90d9-cb262ceb44b2,"BL1, BN1, CL1"
457,457,1769,"What are teh names of the different products, as well as the number of customers who have ordered each product.","SELECT Products.product_name, COUNT(DISTINCT Orders.customer_id) FROM Orders JOIN Order_Items ON Orders.order_id = Order_Items.order_id JOIN Products ON Order_Items.product_id = Products.product_id GROUP BY Products.product_id","SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name",tianyi,f6709a16-645c-4693-822f-3b8765911c1e,"BN1, A2a",zhengning,0467dc29-73a5-4d2c-b003-803c2beb9e58,"BL1, BN1, CL1"
458,458,1772,What is the checking balance of the account whose owner’s name contains the substring ‘ee’?,"SELECT CHECKING.balance FROM CHECKING JOIN ACCOUNTS ON CHECKING.custid = ACCOUNTS.custid WHERE ACCOUNTS.name LIKE ""% ee %""",SELECT T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid WHERE T1.name LIKE '%ee%',tianyi,180b8f14-cbcb-489c-8734-667b52e54598,D1c,zhengning,d0f233ea-ece2-469b-b566-11ecad75429b,D1
459,459,1773,Find the balance of the checking account belonging to an owner whose name contains 'ee'.,"SELECT CHECKING.balance FROM ACCOUNTS JOIN CHECKING ON CHECKING.custid = ACCOUNTS.custid WHERE ACCOUNTS.name LIKE ""% ee %""",SELECT T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid WHERE T1.name LIKE '%ee%',tianyi,d7619ef9-c695-4bb5-8dfb-b4f4defb399a,D1c,zhengning,02dfe4bb-a58c-428a-aaad-163cea1f0723,D1
460,460,1775,What are the checking and savings balances in accounts belonging to Brown?,"SELECT CHECKING.balance FROM CHECKING JOIN ACCOUNTS ON CHECKING.custid = ACCOUNTS.custid WHERE ACCOUNTS.name = ""Brown""","SELECT T2.balance ,  T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T1.name  =  'Brown'",tianyi,f0df0368-b146-48d4-b5c6-03cffbf277e2,"BL3, CE3",zhengning,148623fd-9e80-45d0-ad41-066193016f03,"BL3, CE2"
461,461,1776,"Find the name, checking balance and savings balance of all accounts in the bank sorted by their total checking and savings balance in descending order.","SELECT ACCOUNTS.name, SAVINGS.balance FROM ACCOUNTS JOIN SAVINGS ON ACCOUNTS.custid = SAVINGS.custid ORDER BY SAVINGS.balance DESC","SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance + T3.balance DESC",tianyi,3861014b-450b-4f14-bd15-0975411f4a03,"BL1, BK1, BE5, CE2",zhengning,703bb028-b63e-4929-8676-94d3c8fce71d,"BK1, BL3, CE2"
462,462,1777,"What are the names, checking balances, and savings balances of customers, ordered by the total of checking and savings balances descending?",SELECT * FROM ACCOUNTS,"SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance + T3.balance DESC",tianyi,9d42b686-0e74-4773-b6bc-5aa244486530,"BK1, CE2, BL2, CL1",zhengning,32d48e69-1492-4196-9ac8-37503b34e8db,"BK1, CE2, BL2, CL1"
463,463,1778,Find the name of accounts whose checking balance is higher than corresponding saving balance.,SELECT ACCOUNTS.name FROM ACCOUNTS JOIN SAVINGS ON ACCOUNTS.custid = SAVINGS.balance WHERE SAVINGS.balance > (SELECT MIN(CHECKING.balance) FROM CHECKING),SELECT T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T2.balance  >  T3.balance,tianyi,28b13c60-6dc0-4cc4-8511-0257b2f81478,"CF5, CE3",zhengning,55853a23-888a-4b4c-bd90-c908b3e127f6,"CF5, CE3"
464,464,1779,What are the names of customers with a higher checking balance than savings balance?,SELECT * FROM ACCOUNTS,SELECT T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T2.balance  >  T3.balance,tianyi,fa470548-24cb-4927-933c-7c5f21878ec3,"CE2, BL2",zhengning,cd230840-4189-49df-b67a-71cb1f40e9c2,"CE2, F4, BL2"
465,465,1780,Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,"SELECT ACCOUNTS.name, SUM(SAVINGS.balance) FROM ACCOUNTS JOIN SAVINGS ON ACCOUNTS.custid = SAVINGS.balance GROUP BY ACCOUNTS.custid","SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance",tianyi,5b9a4923-ff6e-4e07-8054-065753201a71,"BL1, N3, BE5, F4",zhengning,301a87eb-e57f-41c9-8210-bbaf6e6b9b86,"L4, CE2, CE3, N3, F4"
466,466,1781,"What are the names of customers who have a savings balance lower than their checking balance, and what is the total of their checking and savings balances?",SELECT * FROM ACCOUNTS,"SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance",tianyi,84b65937-c06c-41ae-953d-49940958b925,"CE2, F4, BL2",zhengning,c9ca7c9d-5903-424f-94d8-646abfab62af,"CE2, F4, BL2"
467,467,1782,Find the name and savings balance of the top 3 accounts with the highest saving balance sorted by savings balance in descending order.,"SELECT ACCOUNTS.name, SAVINGS.balance FROM SAVINGS JOIN ACCOUNTS ON SAVINGS.balance = ACCOUNTS.custid ORDER BY SAVINGS.balance DESC LIMIT 3","SELECT T1.name ,  T2.balance FROM accounts AS T1 JOIN savings AS T2 ON T1.custid  =  T2.custid ORDER BY T2.balance DESC LIMIT 3",tianyi,05e0a41c-0a44-4634-8415-d6c3c9fd5c7d,BE5,zhengning,49da7e69-3364-451c-8b7b-4e8ffe915eb0,BE5
468,468,1783,What are names and savings balances of the three accounts with the highest savings balances?,"SELECT ACCOUNTS.name, SAVINGS.balance FROM SAVINGS JOIN ACCOUNTS ON SAVINGS.balance = ACCOUNTS.custid ORDER BY SAVINGS.balance DESC LIMIT 3","SELECT T1.name ,  T2.balance FROM accounts AS T1 JOIN savings AS T2 ON T1.custid  =  T2.custid ORDER BY T2.balance DESC LIMIT 3",tianyi,b64cd1c4-47d9-4912-ad3f-616ac0a27c21,BE5,zhengning,2d60c86e-4e4d-43c1-9244-94569846d399,BE5
469,469,1786,Show the names of all the donors except those whose donation amount less than 9.,SELECT endowment.donator_name FROM endowment WHERE endowment.amount < 9,SELECT donator_name FROM endowment EXCEPT SELECT donator_name FROM endowment WHERE amount  <  9,tianyi,6860ae7b-8eb1-42ba-ad82-30222afc7f8f,A1d,zhengning,dc0f20df-e9bc-4c66-aebb-ac3f4053a26d,A1d
470,470,1791,Show the names and heights of buildings with at least two institutions founded after 1880.,"SELECT building.Name, building.Height_feet FROM building JOIN Institution ON building.building_id = Institution.building_id WHERE building.Years_as_tallest > 1880 GROUP BY building.Name HAVING COUNT(*) >= 2","SELECT T1.name ,  T1.height_feet FROM building AS T1 JOIN institution AS T2 ON T1.building_id  =  T2.building_id WHERE T2.founded  >  1880 GROUP BY T1.building_id HAVING count(*)  >=  2",tianyi,5069f583-1fb0-4d65-890d-150f54888a6e,"BN1, BF4",zhengning,0f770236-515f-4a48-9920-a6e24d985d14,BF4
471,471,1793,How many proteins are associated with an institution in a building with at least 20 floors?,SELECT COUNT(DISTINCT protein.protein_name) FROM protein JOIN building ON protein.Institution_id = building.building_id WHERE building.Floors >= 20,SELECT count(*) FROM institution AS T1 JOIN protein AS T2 ON T1.institution_id  =  T2.institution_id JOIN building AS T3 ON T3.building_id  =  T1.building_id WHERE T3.floors  >=  20,tianyi,6c56288c-19b2-45ef-9c43-f0dd4d2f5b36,"BE5, A2a",zhengning,69b44a13-5120-4eb2-9649-b9caae0a146c,"BE5, BL2, CE2"
472,472,1794,What is the maximum total amount paid by a customer? List the customer id and amount.,"SELECT MAX(Payments.amount_paid_in_full_yn), MAX(Payments.amount_paid) FROM Payments","SELECT customer_id ,  sum(amount_paid) FROM Payments GROUP BY customer_id ORDER BY sum(amount_paid) DESC LIMIT 1",tianyi,30804cd9-c48f-4c3b-830c-d36260d6552c,"L4, KA1b, AN2",zhengning,012b52a2-221c-4d15-b38c-7e469bc5330d,"L4, KA1b, AN2"
473,473,1795,What are the start date and end date of the booking that has booked the product named 'Book collection A'?,"SELECT Bookings.booking_start_date FROM Bookings JOIN Products_Booked ON Bookings.booking_id = Products_Booked.booking_id JOIN Products_for_Hire ON Products_Booked.product_id = Products_for_Hire.product_id WHERE Products_for_Hire.product_name = ""Book collection A""","SELECT T3.booking_start_date ,   T3.booking_end_date FROM Products_for_hire AS T1 JOIN products_booked AS T2 ON T1.product_id  =  T2.product_id JOIN bookings AS T3 ON T2.booking_id  =  T3.booking_id WHERE T1.product_name  =  'Book collection A'",tianyi,ed4e73c1-60c4-4b00-ae4d-733cb46067de,BL3,zhengning,b14e9f63-c0e7-4e48-a918-45b2ee8fa53e,BL3
474,474,1798,Show the names of pilots and fleet series of the aircrafts they have flied with in ascending order of the rank of the pilot.,"SELECT pilot.Pilot_name, aircraft.Fleet_Series FROM pilot JOIN aircraft ON pilot.Pilot_ID = aircraft.Aircraft_ID ORDER BY pilot.Rank","SELECT T3.Pilot_name ,  T2.Fleet_Series FROM pilot_record AS T1 JOIN aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN pilot AS T3 ON T1.Pilot_ID  =  T3.Pilot_ID ORDER BY T3.Rank",tianyi,810e1481-9b81-4c59-bd20-4f53e03aaf26,BE5,zhengning,e31f657c-a042-45bf-bd5a-6c9dac54c4da,BE5
