,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,error_classification_x,zhengn,record_id_y,error_classification_y
121,686,Show the name and number of employees for the departments managed by heads whose temporary acting value is 'Yes'?,"SELECT department.name , department.num_employees FROM department JOIN management ON department.department_id = management.department_id WHERE management.temporary_acting = 'yes'","SELECT T1.name ,  T1.num_employees FROM department AS T1 JOIN management AS T2 ON T1.department_id  =  T2.department_id WHERE T2.temporary_acting  =  'Yes'",tianyi,9df7bab3-88ce-4e6a-a390-6136a33f3a54,D1a,zhengning,b6914bcc-588d-45cf-87bd-97637daa8fc2,D1a
122,2017,What are the names of the songs whose rating is below the rating of all songs in English?,SELECT song.song_name FROM song WHERE song.rating<(SELECT MIN( song.rating ) FROM song WHERE song.languages = 'English'),SELECT song_name FROM song WHERE rating  <   (SELECT min(rating) FROM song WHERE languages  =  'english'),tianyi,837a992a-090c-46f8-a113-60de79f50465,D1a,zhengning,10d904cc-d729-493d-9183-38023ea4a161,D1a
123,2157,What are all the details of the organisations described as 'Sponsor'? Sort the result in an ascending order.,SELECT organisations.organisation_details FROM organisations WHERE organisations.organisation_type = 'Sponsor' ORDER BY organisations.organisation_details ASC,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,tianyi,9a190165-4141-40f6-8030-f0d6b225e1b5,"CE2, BF4, CF5",zhengning,b3236864-4fec-42fd-b1e6-2b43d6d11120,"CE2, BF4"
124,1833,Find the founded year of the newest non public school.,SELECT university.founded FROM university WHERE university.affiliation != 'public' ORDER BY university.founded ASC LIMIT 1,SELECT founded FROM university WHERE affiliation != 'Public' ORDER BY founded DESC LIMIT 1,tianyi,b7ea7a94-b702-45d6-ad30-fc7b764c3e99,"D1a, K2",zhengning,e3823dc2-e398-4ca5-82fa-68c56bb9ef7f,"K2, D1a"
125,2158,What are the details of all organizations that are described as Sponsors and sort the results in ascending order?,SELECT organisations.organisation_details FROM organisations WHERE organisations.organisation_type = 'Sponsors' ORDER BY organisations.organisation_details ASC,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,tianyi,75771b51-1741-4a76-833d-31d66c1b956f,"CE2, D1b",zhengning,14a3cbd3-8471-4a55-ba59-c5bab1aabe88,"D1c, CE2"
126,1136,List the maximum scores of the team Boston Red Stockings when the team won in postseason?,SELECT MAX( postseason.league_id_loser ) FROM postseason JOIN team ON postseason.team_id_loser = team.team_id_br WHERE team.name = 'Boston Red Stockings',SELECT max(T1.wins) FROM postseason AS T1 JOIN team AS T2 ON T1.team_id_winner  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings';,tianyi,c9720f21-4b27-4d16-bdfb-b49233968f19,"BL1, BE5",zhengning,08390797-7063-48fd-bd55-cc026f141c6d,"BL1, BE5"
127,1562,Show the statement detail and the corresponding document name for the statement with detail 'Private Project'.,"SELECT statements.statement_details , documents.document_name FROM statements JOIN documents ON statements.statement_id = documents.document_id WHERE projects.project_details = 'Private Project'","SELECT T1.statement_details ,  T2.document_name FROM Statements AS T1 JOIN Documents AS T2 ON T1.statement_id  =  T2.document_id WHERE T1.statement_details  =  'Private Project'",tianyi,ea3bbb27-27ff-4404-a63f-d1fa3b4bc8e5,"BF4, CF5",zhengning,27277d0a-024c-4895-a7bf-99a62f8d6bae,CF5
128,1736,"What is the full name of each car maker, along with its id and how many models it produces?","SELECT car_makers.fullname , COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id GROUP BY car_makers.id","SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;",tianyi,582bd26d-38d6-4980-9fe2-bd90c36c3adb,BL3,zhengning,dd313f1e-3143-493d-8563-6a8c39039df1,CM6
129,2380,What is the count of the car models produced in the United States?,SELECT COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id WHERE car_makers.country = 'United States',SELECT count(*) FROM MODEL_LIST AS T1 JOIN CAR_MAKERS AS T2 ON T1.Maker  =  T2.Id JOIN COUNTRIES AS T3 ON T2.Country  =  T3.CountryId WHERE T3.CountryName  =  'usa';,tianyi,1b73167f-6890-4654-aeae-9b0955ec5a2d,"CE2, D1c",zhengning,5a921830-b091-4eea-81d4-38cf08acaab5,D1c
130,2187,What is the average gradepoint for students with the last name Smith?,SELECT AVG( gradeconversion.gradepoint ) FROM student WHERE student.lname = 'Smith',"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith""",tianyi,1f7e6ba1-5613-486e-8901-9b6f909f1357,CE2,zhengning,48119178-247e-4326-a7b4-daf9296aa094,CE2
131,1556,Show the document name and the document date for all documents on project with details 'Graph Database project'.,"SELECT documents.document_name , documents.document_date FROM projects JOIN documents ON projects.project_id = documents.project_id WHERE projects.project_details = 'Graph Database'","SELECT document_name ,  document_date FROM Documents AS T1 JOIN projects AS T2 ON T1.project_id  =  T2.project_id WHERE T2.project_details  =  'Graph Database project'",tianyi,aa0d2cea-36f3-43c2-a968-ef8b3c10e9c4,D1,zhengning,6503d24a-913c-487b-9ec6-5dc28480448e,D1c
132,1121,"What is the id, genre, and name of the artist for every English song ordered by ascending rating?","SELECT song.f_id , song.genre_is , song.artist_name FROM song WHERE song.languages = 'English' ORDER BY song.rating ASC","SELECT f_id ,  genre_is ,  artist_name FROM song WHERE languages  =   ""english"" ORDER BY rating",tianyi,3dd36bb3-8cfa-4bc9-b47b-ddedccd0b878,D1a,zhengning,88ce1e59-fd8c-4adb-af74-f4bb475a9d2e,D1a
133,1890,Show the names of buildings except for those having an institution founded in 2003.,SELECT building.name FROM building JOIN institution ON building.building_id = institution.building_id WHERE institution.founded = 2003 EXCEPT SELECT building.name FROM building JOIN institution ON building.building_id = institution.building_id WHERE institution.founded = 2003,SELECT name FROM building EXCEPT SELECT T1.name FROM building AS T1 JOIN institution AS T2 ON T1.building_id  =  T2.building_id WHERE T2.founded  =  2003,tianyi,4cc007dd-5e2a-4620-8656-ab890b4df16a,E1,zhengning,5d6d141f-c3f8-4a1c-a06c-dc623a6ba63a,A1d
134,1746,What are the makers and models?,"SELECT car_makers.maker , model_list.model FROM car_makers JOIN model_list ON car_makers.id = model_list.maker","SELECT Maker ,  Model FROM MODEL_LIST;",tianyi,c9c5ca7b-fb93-435a-bc62-3947a895863a,E1,zhengning,fae958a9-9948-4863-bf8c-890476bab389,"CL1, E1"
135,1740,How much does the car accelerate that makes amc hornet sportabout (sw)?,SELECT cars_data.accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'amc hornet sportabout' AND car_names.make = 'sw',SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,tianyi,cf3a73d1-5734-4fe4-891a-75a722143a18,D1,zhengning,f1c2b221-2db1-406a-917a-82b7904639b7,"D1, F3"
136,1500,"What are the average, minimum, and max ages for each of the different majors?","SELECT student.major , AVG( student.age ) , MIN( student.age ) , MAX( student.age ) FROM student","SELECT major ,  avg(age) ,  min(age) ,  max(age) FROM Student GROUP BY major",tianyi,cb157599-6a68-4557-87a3-a324f8b97df5,AN2,zhengning,533f5074-e0f1-4afc-8bc0-1aebcc4d25d0,AN2
137,2385,How many cars have a larger accelerate than the car with the largest horsepower?,SELECT COUNT( * ) FROM cars_data ORDER BY cars_data.horsepower DESC LIMIT 1,SELECT COUNT(*) FROM CARS_DATA WHERE Accelerate  >  ( SELECT Accelerate FROM CARS_DATA ORDER BY Horsepower DESC LIMIT 1 );,tianyi,17116621-6028-48e8-b729-129586aae003,F4,zhengning,bad66746-2112-4dae-94d8-4ccb7c4d51c4,F4
138,1262,How many project members were leaders or started working before '1989-04-24 23:51:54'?,SELECT COUNT( * ) FROM project_staff WHERE project_staff.role_code = 'leaders' OR project_staff.date_from<'1989-04-24 23:51:54',SELECT count(*) FROM Project_Staff WHERE role_code  =  'leader' OR date_from  <  '1989-04-24 23:51:54',tianyi,754096e5-7e9d-498c-861d-070cb992fd2a,D1b,zhengning,f2a094aa-6565-43a2-ba94-59e9fb6fcc10,D1b
139,1099,What is the count of the songs that last approximately 4 minutes?,SELECT files.duration FROM files WHERE files.duration NOT IN (SELECT AVG( files.duration ) FROM files ORDER BY files.duration DESC LIMIT 4) GROUP BY files.duration,"SELECT count(*) FROM files WHERE duration LIKE ""4:%""",tianyi,3e4dc8b3-c121-4be2-9526-714da18dc495,"D1, L4",zhengning,13919998-5533-45d8-aa33-eb0bcb2c6906,"F4, F2, BL1"
140,774,List all public schools and their locations.,"SELECT university.school , university.location FROM university WHERE university.affiliation = 'public'","SELECT school ,  LOCATION FROM university WHERE affiliation  =  'Public'",tianyi,a6ef5d22-49b7-440d-bcf0-236e43d95274,D1a,zhengning,04dbdc65-6810-48a1-9ea2-73b9444e1413,D1a
141,1660,How many routes end in a Canadian airport?,SELECT COUNT( * ) FROM routes JOIN airports ON routes.dst_apid = airports.apid WHERE airports.country = 'Canadian',SELECT count(*) FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.dst_apid WHERE country  =  'Canada',tianyi,768d159b-f5b4-419c-95d8-cee10d62d9b5,"D1c, CL1",zhengning,4f26b9cc-4166-443a-ad94-fa8ff38c8cb2,"D1c, CL1"
142,2039,In which year did the least people enter hall of fame?,SELECT hall_of_fame.inducted FROM hall_of_fame GROUP BY hall_of_fame.inducted ORDER BY COUNT( * ) ASC LIMIT 1,SELECT yearid FROM hall_of_fame GROUP BY yearid ORDER BY count(*) ASC LIMIT 1;,tianyi,66cbea9f-f82a-4d50-82a2-6efd37ccb16c,"BL3, BN1",zhengning,14dd7d4c-07d4-4b63-b1d4-92606bf806ad,"BN1, BL3"
143,1503,How many games are played for all football games by students on scholarship?,SELECT SUM( sportsinfo.gamesplayed ) FROM sportsinfo WHERE sportsinfo.sportname = 'football' AND sportsinfo.onscholarship = 'y',"SELECT sum(gamesplayed) FROM Sportsinfo WHERE sportname  =  ""Football"" AND onscholarship  =  'Y'",tianyi,f7cadd1c-ac4f-490a-b591-778a634f9d93,D1a,zhengning,a77f8734-1a26-4f84-9702-568d0b07e4b5,D1a
144,821,Find the names of the customers who have an deputy policy.,SELECT DISTINCT customers.customer_details FROM policies JOIN customers ON policies.customer_id = customers.customer_id WHERE policies.policy_type_code = 'deputy',"SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy""",tianyi,cdc8882c-ad36-435e-ab0a-27ec1a36726f,D1a,zhengning,2003710e-67ed-47a1-b4b4-999eb685d033,D1a
145,1154,How many home games did the team Boston Red Stockings play from 1990 to 2000 in total?,SELECT SUM( home_game.games ) FROM home_game JOIN team ON home_game.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 1990 and 2000,SELECT sum(T1.games) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id = T2.team_id_br WHERE T2.name = 'Boston Red Stockings' AND T1.year BETWEEN 1990 AND 2000;,tianyi,3a743515-1c9b-422c-a2d3-e3eb24526142,BF4,zhengning,6b01d949-9339-4fca-9261-95a0ec19388a,BF4
146,2266,Find the total number of students living in the male dorm (with gender M).,SELECT COUNT( * ) FROM student JOIN lives_in ON student.stuid = lives_in.stuid JOIN dorm ON dorm.dormid = lives_in.dormid WHERE dorm.gender = 'm',SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',tianyi,9647384a-3bcb-40f4-95ab-d500dea1fb21,D1a,zhengning,d76a06d6-f1d4-40bf-8e83-1b2093660e8c,D1a
147,2040,Find the year in which the least people enter hall of fame.,SELECT hall_of_fame.ballots FROM hall_of_fame GROUP BY hall_of_fame.ballots ORDER BY COUNT( * ) ASC LIMIT 1,SELECT yearid FROM hall_of_fame GROUP BY yearid ORDER BY count(*) ASC LIMIT 1;,tianyi,c90d9922-3879-4aac-abfe-2811d7745cdd,"BL1, BN1",zhengning,3fb5ae63-263d-456b-82d3-dfd8942c909a,"BN1, BL1"
148,446,How many schools have students playing in goalie and mid-field positions?,SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'goalie' INTERSECT SELECT tryout.cname FROM tryout WHERE tryout.ppos = 'mid',SELECT COUNT(*) FROM (SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid'),tianyi,24b2be37-65c3-43d3-9b40-0dcac6473dd5,"L5, BL3",zhengning,2c90d6eb-8656-4e91-aa1d-4761774d9947,"D1c, L5"
149,1455,How many female students (sex is F) whose age is below 25?,SELECT COUNT( * ) FROM student WHERE student.sex = 'f' AND student.age<25,SELECT count(*) FROM student WHERE sex  =  'F' AND age  <  25,tianyi,958cfd58-d28d-4624-9c6e-34a1ac73c877,D1a,zhengning,db1d88f6-154f-4d66-971e-da7e05e30c58,D1a
150,493,How many dorms have amenities?,SELECT COUNT( * ) FROM dorm JOIN has_amenity ON dorm.dormid = has_amenity.dormid,SELECT count(DISTINCT dormid) FROM has_amenity,tianyi,3430495f-730c-4ab0-8d09-5a87d5a8cf4a,"CL1, A1b, E1",zhengning,98a8486d-5214-4b2b-8e7f-196dc58dc5f4,"E1, CM6"
151,1709,"Show name, country, age for all singers ordered by age from the oldest to the youngest.","SELECT singer.name , singer.country , singer.age FROM singer ORDER BY singer.age ASC","SELECT name ,  country ,  age FROM singer ORDER BY age DESC",tianyi,bafd91d0-27a7-4fae-8c4a-5c2a3209c476,K2,zhengning,164a8482-ffbd-43cf-abbb-4f761f5e946e,K2
152,986,Who are the lieutenant governor and comptroller from the democratic party?,"SELECT party.lieutenant_governor , party.comptroller FROM party WHERE party.party = 'democratic'","SELECT Lieutenant_Governor ,  Comptroller FROM party WHERE Party  =  ""Democratic""",tianyi,8f36b65f-a48d-4fda-a7c2-bbb68f5ec422,D1a,zhengning,1dcbdc1c-3f45-453b-81ca-ab45f3a78bb8,D1a
153,2001,What are the ids of songs that are available in either mp4 format or have resolution above 720?,SELECT song.f_id FROM files WHERE files.formats = 'mp4' OR song.resolution > 720,"SELECT f_id FROM files WHERE formats  =  ""mp4"" UNION SELECT f_id FROM song WHERE resolution  >  720",tianyi,ed463f09-b305-4863-ba84-346172eb9deb,"A1e, F2, BL3",zhengning,d182b451-db50-4816-bdc3-885cf7f4928a,A1e
154,1784,How many different series and contents are listed in the TV Channel table?,"SELECT COUNT( * ) , tv_channel.content FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel GROUP BY tv_channel.content","SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tianyi,305694d2-8816-4290-9e47-2b79382cc561,"E1, L5, F3",zhengning,11874e53-9b2f-4423-b479-a88fc2d3c05a,"BL1, E1"
155,2343,What are the last names that are used by customers and staff?,SELECT customers.last_name FROM customers UNION SELECT staff.last_name FROM staff,SELECT last_name FROM Customers INTERSECT SELECT last_name FROM Staff,tianyi,7ad0d684-7e0c-4501-b319-77445c09ac08,A1g,zhengning,e98a7361-0838-40ee-ae72-29c86a8cbde8,A1g
156,2311,What are the names of the services that have never been used?,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id  =  t2.service_id,tianyi,90a3dde7-6e02-4f27-85ed-da09e82a1d41,"I2, E1, A1d",zhengning,ee542952-47b2-4267-9637-84cf021f8d67,A1d
157,2371,Find the number of concerts happened in the stadium with the highest capacity .,SELECT COUNT( * ) FROM stadium JOIN concert ON stadium.stadium_id = concert.stadium_id ORDER BY stadium.capacity DESC LIMIT 1,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),tianyi,34dcabf4-407b-40ba-a490-b3ab2041b68b,BL1,zhengning,d325b350-a43e-4e8d-85b9-8f3c60b6ccbc,CM6
158,2155,How many documents can one grant have at most? List the grant id and number.,"SELECT COUNT( * ) , grants.grant_id FROM documents JOIN grants ON documents.grant_id = grants.grant_id GROUP BY grants.grant_id HAVING COUNT( * ) > 1","SELECT grant_id ,  count(*) FROM Documents GROUP BY grant_id ORDER BY count(*) DESC LIMIT 1",tianyi,d79a67e9-9436-43cd-97cf-28ebaf115106,"E1, KA1b",zhengning,0a87b89d-9890-4272-a36a-75e1fbc129b2,"E1, KA1b"
159,1126,How many players enter hall of fame each year?,"SELECT hall_of_fame.ballots , COUNT( * ) FROM hall_of_fame GROUP BY hall_of_fame.ballots","SELECT yearid ,  count(*) FROM hall_of_fame GROUP BY yearid;",tianyi,37715909-367e-4afe-a747-567f843fc32c,"BL1, BN1",zhengning,eae006f3-b908-4657-b474-7af9cfa1ff5e,"BN1, BL1"
160,2117,"Find all the female members of club ""Bootup Baltimore"". Show the first name and last name.","SELECT student.fname , student.lname FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore' AND student.sex = 'f'","SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F""",tianyi,ccb1d766-617e-4092-aeaa-92d01f21a337,D1a,zhengning,9b319880-15ca-4ef9-8e4a-a368c7ea6742,D1a
161,1881,"What are the names of customers who have a savings balance lower than their checking balance, and what is the total of their checking and savings balances?","SELECT SUM( checking.balance ) , accounts.name FROM accounts JOIN savings ON accounts.custid = savings.custid WHERE savings.balance<savings.balance GROUP BY accounts.name","SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance",tianyi,18e3cf83-93af-4e7a-81e0-548b80e2b998,"CE2, CF5, BL3",zhengning,ce43b3b3-3a39-4648-b7ac-ace29db87257,"CE2, L4"
162,2190,Find the names of courses that have either 3 credits or 1 credit but 4 hours.,SELECT course.cname FROM course WHERE course.credits = '4' UNION SELECT course.cname FROM course WHERE course.credits = 3 AND course.hours = '4',SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,tianyi,14db5306-4678-4ead-9588-a9683560ab7b,D1,zhengning,811ebcfa-f3f5-4a49-ab9d-7acfe084fe1e,D1
163,924,List the document ids for any documents with the status code done and the type code paper.,SELECT documents.document_id FROM documents WHERE documents.document_status_code = 'done' AND documents.document_type_code = 'paper',"SELECT document_id FROM Documents WHERE document_status_code = ""done"" AND document_type_code = ""Paper"";",tianyi,37eb60cb-1a20-4a67-9905-bc023abcc4b4,D1a,zhengning,2a00039c-d4f7-4b09-8da6-f7214506970e,D1a
164,687,What are the distinct ages of the heads who are acting?,SELECT DISTINCT head.age FROM head JOIN management ON head.head_id = management.head_id WHERE management.temporary_acting = 'yes',SELECT DISTINCT T1.age FROM management AS T2 JOIN head AS T1 ON T1.head_id  =  T2.head_id WHERE T2.temporary_acting  =  'Yes',tianyi,d4fc94b8-cb70-40ce-8f15-df9ad7d92192,D1a,zhengning,eb34d853-d691-4ff5-92a4-8f7e5c13199e,D1a
165,2189,Give the maximum and minimum gradepoints for students living in NYC?,"SELECT MAX( gradeconversion.gradepoint ) , MIN( gradeconversion.gradepoint ) FROM student WHERE student.city_code = 'NYC'","SELECT max(T2.gradepoint) ,  min(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.city_code  =  ""NYC""",tianyi,28f440cb-a2de-4544-a39f-84bcfb3ce8ce,CE2,zhengning,92ad44c3-6307-4584-b143-e019ed3d5341,CE2
166,1788,"What is the series name of the TV Channel that shows the cartoon ""The Rise of the Blue Beetle""?",SELECT tv_channel.series_name FROM tv_channel JOIN cartoon ON tv_channel.id = cartoon.channel WHERE cartoon.title = 'The Rise of the Blue Beetle',"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tianyi,2ff585aa-9b10-40ac-937c-d28b2d845829,D1c,zhengning,1e7a6ef2-05f9-4caa-a991-3d00441a31bf,D1c
167,1974,What are the positions of both players that have more than 20 20 points and less than 10 points?,SELECT player.position FROM player WHERE player.points > 20 20 INTERSECT SELECT player.position FROM player WHERE player.points<10,SELECT POSITION FROM player WHERE Points  >  20 INTERSECT SELECT POSITION FROM player WHERE Points  <  10,tianyi,e2515153-59c2-4507-ac2b-45af9926f4da,D1,zhengning,5deb02de-5564-4da2-ac4a-eaab0e2a114a,D1
168,2101,"Show the studios that have not produced films with director ""Walter Hill"".",SELECT film.studio FROM film EXCEPT SELECT film.studio FROM film WHERE film.director != 'Walter Hill',"SELECT Studio FROM film EXCEPT SELECT Studio FROM film WHERE Director  =  ""Walter Hill""",tianyi,d66c2df5-e854-40a0-ba8a-57c860989efa,F1,zhengning,cca56260-6f68-449b-9c44-6d82544cf815,A1a
169,254,"Find the number of team franchises that are active (have 'Y' as ""active"" information).",SELECT COUNT( * ) FROM team_franchise WHERE team_franchise.active = 'y',SELECT count(*) FROM team_franchise WHERE active = 'Y';,tianyi,c1ca1e1c-5986-4cdc-8460-ee0d01832343,D1a,zhengning,c256cc9b-ec31-467c-a29b-97e8ef5af978,D1a
170,649,In which years cars were produced weighing no less than 3000 and no more than 4000 ?,SELECT cars_data.year FROM cars_data WHERE cars_data.weight BETWEEN 3000 and 4000,select distinct year from cars_data where weight between 3000 and 4000;,tianyi,96a245a6-a870-473a-ac5d-ad086ed1af80,A1b,zhengning,76f0d723-1013-4467-82c9-8751bebbbbf3,A1b
171,1999,List the name and gender for all artists who released songs in March.,"SELECT DISTINCT artist.artist_name , artist.gender FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.releasedate = 'March'","SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%""",tianyi,837e34bb-50ab-4c35-8577-2da29c946cec,"A2a, D1",zhengning,43d23f73-f70c-4f8c-9cb6-17e832adebb4,"A2a, D1c"
172,2011,What are the shortest duration and lowest rating of songs grouped by genre and ordered by genre?,"SELECT genre.g_name , genre.rating , MIN( genre.rating ) FROM files JOIN song ON files.f_id = song.f_id GROUP BY genre.g_name","SELECT min(T1.duration) ,  min(T2.rating) ,  T2.genre_is FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.genre_is ORDER BY T2.genre_is",tianyi,83ee5a53-6edc-4159-9c43-185843c3461e,"BL3, BN1, KA1b",zhengning,b5e62e0d-b827-44c3-8acb-ee09203ea2f8,"BL1, BN1, KA1b"
173,1744,What is the minimum weight of the car with 8 cylinders produced in 1974 ?,SELECT MIN( cars_data.weight ) FROM cars_data WHERE cars_data.cylinders = 1974 AND cars_data.cylinders = 8,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,tianyi,5e1c91da-5dcc-4b4f-831b-dba111649a35,BF4,zhengning,49703096-044e-4abd-9e00-81333541971f,BF4
174,2026,What are the names of the different artists that have produced a song in English but have never receieved a rating higher than 8?,SELECT song.artist_name FROM song WHERE song.languages = 'English' EXCEPT SELECT song.artist_name FROM song WHERE song.languages = 'English' AND song.rating > '8',"SELECT DISTINCT artist_name FROM song WHERE languages  =  ""english"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  8",tianyi,e03b021a-ef09-4397-b956-ecdb8c8ca380,"D1a, F3, A1b",zhengning,8eb6a728-7707-4f03-aa17-5b7d4331d4ad,"A1b, D1a, F3"
175,1921,What is the country that has the most perpetrators?,SELECT perpetrator.country FROM perpetrator GROUP BY perpetrator.country ORDER BY COUNT( * ) DESC LIMIT 1,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1",tianyi,07bde5ea-113b-420d-bef0-96f99a9b969f,L5,zhengning,44b0995c-402b-4da5-a30c-fdaa40a1ebd8,L5
176,1950,"What are the names of the different customers who have taken out a loan, ordered by the total amount that they have taken?",SELECT DISTINCT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id ORDER BY loan.amount ASC,SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),tianyi,50d29f19-0aa4-4e49-81f1-4791977c3191,"L5, AN2, A2a",zhengning,02b44afe-1c11-4f3d-9241-5443540a3c51,"A2a, AN2"
177,1557,What are the names and dates for documents corresponding to project that has the details 'Graph Database project'?,"SELECT documents.document_name , documents.document_date FROM projects JOIN documents ON projects.project_id = documents.project_id WHERE projects.project_details = 'Graph Database'","SELECT document_name ,  document_date FROM Documents AS T1 JOIN projects AS T2 ON T1.project_id  =  T2.project_id WHERE T2.project_details  =  'Graph Database project'",tianyi,67d4a7ae-6c37-4769-bcfe-d7497dce4875,D1,zhengning,ded0373b-8730-4b44-b15a-15b52de197f1,D1
178,1367,What are the names and enrollment numbers for colleges that have more than 10000 enrolled and are located in Louisiana?,"SELECT college.cname , college.enr FROM college WHERE college.enr > 10000 AND college.enr > 10000","SELECT cName ,  enr FROM College WHERE enr  >  10000 AND state = ""LA""",tianyi,8c175787-7b74-4f6d-80c4-e1273e74441c,"D1, BF4",zhengning,1725e006-a50b-40d0-8325-904d28e857ab,F4
179,2184,Find the last names of faculties who are members of computer science department.,SELECT faculty.lname FROM faculty JOIN member_of ON faculty.facid = member_of.facid JOIN department ON member_of.dno = department.dno WHERE department.dname = 'computer science',"SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",tianyi,b49eb8b0-0ad3-49fa-9f46-c16ef25b76d6,D1a,zhengning,e4973362-531e-442b-878a-2599e7959b4d,D1a
180,1822,"What are the names and ids of artists with 3 or more albums, listed in alphabetical order?","SELECT artist.name , album.artistid FROM album JOIN artist ON album.artistid = artist.artistid HAVING COUNT( * ) >= 3 EXCEPT SELECT artist.name , album.artistid FROM album JOIN artist ON album.artistid = artist.artistid HAVING COUNT( * ) >= 3","SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name",tianyi,02a217b8-1f87-4c54-a165-0133d25cc3ac,"KA1b, AN2",zhengning,0572e9fa-664d-4a07-bab7-448d460e02fc,AN2
