,sql_id,username_x,record_id_x,error_classification_x,username_y,record_id_y,error_classification_y
389,641,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
390,642,tianyi,record_id_x,"BL1, BN1",zhengn,record_id_y,"BL1, BN1"
391,643,tianyi,record_id_x,"BL1, BN1",zhengn,record_id_y,"BL1, BN1"
392,644,tianyi,record_id_x,"BL1, BN1",zhengn,record_id_y,"CL1, BL1"
393,645,tianyi,record_id_x,"BE5, CE3",zhengn,record_id_y,"CL1, BE5"
394,646,tianyi,record_id_x,D1c,zhengn,record_id_y,"CL1, D1"
395,647,tianyi,record_id_x,"BE5, D1",zhengn,record_id_y,"D1, BE5, F2"
396,648,tianyi,record_id_x,D1a,zhengn,record_id_y,"CL1, D1a"
397,649,tianyi,record_id_x,D1,zhengn,record_id_y,D1
398,650,tianyi,record_id_x,BF4,zhengn,record_id_y,D1
399,651,tianyi,record_id_x,"E1, CL1",zhengn,record_id_y,"E1, CL1"
400,652,tianyi,record_id_x,"E1, CL1",zhengn,record_id_y,"E1, CL1"
401,653,tianyi,record_id_x,"AN2, A1f",zhengn,record_id_y,AN2
403,655,tianyi,record_id_x,"BE5, CF5, CE3",zhengn,record_id_y,"CL1, CE3"
404,656,tianyi,record_id_x,"F4, CL1, CE2",zhengn,record_id_y,"CL1, CE2, F4"
405,657,tianyi,record_id_x,BN1,zhengn,record_id_y,BN1
406,658,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
407,659,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
408,660,tianyi,record_id_x,BN1,zhengn,record_id_y,"BL1, BN1"
409,661,tianyi,record_id_x,CL1,zhengn,record_id_y,"BL1, BN1"
410,662,tianyi,record_id_x,"BL1, F4",zhengn,record_id_y,"F3, BL1, F4"
411,663,tianyi,record_id_x,F1,zhengn,record_id_y,"N3, F1"
412,664,tianyi,record_id_x,F1,zhengn,record_id_y,"N3, F1"
413,665,tianyi,record_id_x,BN1,zhengn,record_id_y,BN1
415,667,tianyi,record_id_x,A1b,zhengn,record_id_y,"BL1, A1b"
416,668,tianyi,record_id_x,A1b,zhengn,record_id_y,"BL1, A1b"
417,669,tianyi,record_id_x,"D1a, D1c",zhengn,record_id_y,D1
418,670,tianyi,record_id_x,D1,zhengn,record_id_y,D1
419,671,tianyi,record_id_x,"CE3, E1",zhengn,record_id_y,E1
420,672,tianyi,record_id_x,"BL1, CE3",zhengn,record_id_y,"CE3, CL1"
421,673,tianyi,record_id_x,,zhengn,record_id_y,
423,675,tianyi,record_id_x,"BL1, E1, D1a",zhengn,record_id_y,"BL1, CE2, D1a"
424,676,tianyi,record_id_x,"E1, D1",zhengn,record_id_y,"D1c, E1"
425,677,tianyi,record_id_x,D1,zhengn,record_id_y,D1
426,678,tianyi,record_id_x,BE5,zhengn,record_id_y,CE3
427,679,tianyi,record_id_x,"BL1, BE5",zhengn,record_id_y,"CL1, CE3"
428,680,tianyi,record_id_x,"BL1, AN2",zhengn,record_id_y,"BL1, AN2"
429,681,tianyi,record_id_x,"AN2, CL1",zhengn,record_id_y,"AN2, CL1"
430,682,tianyi,record_id_x,"N3, L4",zhengn,record_id_y,N3
431,683,tianyi,record_id_x,BK1,zhengn,record_id_y,"BK1, CL1"
432,684,tianyi,record_id_x,"BK1, CL1",zhengn,record_id_y,"KA1b, CL1"
433,685,tianyi,record_id_x,"CE2, A1d",zhengn,record_id_y,"CE2, A1d"
434,686,tianyi,record_id_x,"CE2, A1d",zhengn,record_id_y,"CE2, A1d"
435,687,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
436,688,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
438,690,tianyi,record_id_x,"AN2, D1",zhengn,record_id_y,D1
439,691,tianyi,record_id_x,"CE2, F4",zhengn,record_id_y,"F4, D1"
440,692,tianyi,record_id_x,"F3, BN1",zhengn,record_id_y,F3
441,693,tianyi,record_id_x,"BL2, AN2, KA1b, CL1",zhengn,record_id_y,"BL2, AN2, KA1b, CL1"
442,694,tianyi,record_id_x,"KA1b, BF4",zhengn,record_id_y,"KA1b, BF4"
443,695,tianyi,record_id_x,"BL1, F4",zhengn,record_id_y,"BL1, F4"
445,697,tianyi,record_id_x,"BK1, CE3, BE5",zhengn,record_id_y,"BE5, BK1"
446,698,tianyi,record_id_x,"BL1, F4, A1g, D1",zhengn,record_id_y,"BL1, F4, A1g"
447,699,tianyi,record_id_x," A1b, CL1, CE2, BK1",zhengn,record_id_y,"A1b, BK1, CL1, CE2"
448,700,tianyi,record_id_x,"A1b, AN2, CE2",zhengn,record_id_y,"N3, A1b, CE2"
449,701,tianyi,record_id_x,BK1,zhengn,record_id_y,"BK1, K2"
450,702,tianyi,record_id_x,"F3, BK1, CL1, CE2",zhengn,record_id_y,"BL1, BE5, L4, BL3, BK1, K2"
451,703,tianyi,record_id_x,"BF4, CE2, CF5",zhengn,record_id_y,"BE5, CE2, CF5"
452,704,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"BL1, CE2"
453,705,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"BL1, CE2"
455,707,tianyi,record_id_x,"F3, CE2",zhengn,record_id_y,A1d
456,708,tianyi,record_id_x,"BL1, BN1, A2a",zhengn,record_id_y,"BN1, CL1"
457,709,tianyi,record_id_x,"BN1, A2a",zhengn,record_id_y,"BN1, CL1"
458,710,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
459,711,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
460,712,tianyi,record_id_x,"BL3, CE3",zhengn,record_id_y,"BL3, CE2"
461,713,tianyi,record_id_x,"BL1, BK1, BE5, CE2",zhengn,record_id_y,"BK1, BL3, CE2"
462,714,tianyi,record_id_x,"BK1, CE2, BL2, CL1",zhengn,record_id_y,"BK1, CE2, BL2, CL1"
464,716,tianyi,record_id_x,"CE2, BL2",zhengn,record_id_y,"CE2, F4, BL2"
465,717,tianyi,record_id_x,"BL1, N3, BE5, F4",zhengn,record_id_y,"L4, CE2, CE3, N3, F4"
466,718,tianyi,record_id_x,"CE2, F4, BL2",zhengn,record_id_y,"CE2, F4, BL2"
467,719,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
468,720,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
469,721,tianyi,record_id_x,A1d,zhengn,record_id_y,A1d
470,722,tianyi,record_id_x,"BN1, BF4",zhengn,record_id_y,BF4
471,723,tianyi,record_id_x,"BE5, A2a",zhengn,record_id_y,"BE5, BL2, CE2"
472,724,tianyi,record_id_x,"L4, KA1b, AN2",zhengn,record_id_y,"L4, KA1b, AN2"
473,725,tianyi,record_id_x,BL3,zhengn,record_id_y,BL3
474,726,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
475,727,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
476,728,tianyi,record_id_x,"BK1, BL2",zhengn,record_id_y,"BK1, BL2"
477,729,tianyi,record_id_x,A1d,zhengn,record_id_y,A1d
478,730,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
479,731,tianyi,record_id_x,"E1, F4, A2c",zhengn,record_id_y,D1
480,732,tianyi,record_id_x,"BL3, L5",zhengn,record_id_y,"L5, BL3"
481,733,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
482,734,tianyi,record_id_x,"BL1, D1",zhengn,record_id_y,"BL2, D1"
483,735,tianyi,record_id_x,"BE5, BK1, CL1",zhengn,record_id_y,"BE5, BK1, K2"
484,736,tianyi,record_id_x,"L5, AN2, A2a",zhengn,record_id_y,"BK1, AN2, A2a"
485,737,tianyi,record_id_x,"L5, AN2, A2a",zhengn,record_id_y,"AN2, BK1, A2a"
486,738,tianyi,record_id_x,"A1g, F4",zhengn,record_id_y,A1g
487,739,tianyi,record_id_x,F4,zhengn,record_id_y,F4
488,740,tianyi,record_id_x,"F4, A1d",zhengn,record_id_y,"F4, A1d"
489,741,tianyi,record_id_x,"A1d, F4",zhengn,record_id_y,"A1d, F4"
490,742,tianyi,record_id_x,"CE2, A1d",zhengn,record_id_y,"F4, CE2, A1d"
492,744,tianyi,record_id_x,"BK1, BL3",zhengn,record_id_y,"BK1, BL3"
493,745,tianyi,record_id_x,"BL1, A2a",zhengn,record_id_y,"BL1, A2a"
494,746,tianyi,record_id_x,"BL1, CE2, CL1",zhengn,record_id_y,"CE2, CL1"
495,747,tianyi,record_id_x,"E1, A2c",zhengn,record_id_y,A2c
497,749,tianyi,record_id_x,F2,zhengn,record_id_y,F3
498,750,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
499,751,tianyi,record_id_x,"A1d, F1",zhengn,record_id_y,A1d
500,752,tianyi,record_id_x,"D1a, A1d, F1",zhengn,record_id_y,A1d
501,753,tianyi,record_id_x,"BE5, BK1",zhengn,record_id_y,"BK1, BE5"
502,754,tianyi,record_id_x,"BK1, BE5",zhengn,record_id_y,"BE5, BK1"
503,755,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
504,756,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
505,757,tianyi,record_id_x,"D1a, A1g",zhengn,record_id_y,"A1g, D1a"
506,758,tianyi,record_id_x,"E1, D1a, A1g",zhengn,record_id_y,"A1g, D1a"
507,759,tianyi,record_id_x,"A1g, D1, BF4, F2",zhengn,record_id_y,"CL1, F3, F4"
508,760,tianyi,record_id_x,"BL1, A1g, A2c",zhengn,record_id_y,"A1g, A2c"
509,761,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
510,762,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
511,763,tianyi,record_id_x,"E1, L4, CF5",zhengn,record_id_y,"CF5, CL1"
512,764,tianyi,record_id_x,"D1c, CL1, CF5",zhengn,record_id_y,"D1, CF5, CL1"
513,765,tianyi,record_id_x,"D1c, CL1, BF4",zhengn,record_id_y,"D1, CL1, BF4"
514,766,tianyi,record_id_x,"D1c, CL1, P1",zhengn,record_id_y,"D1c, CL1, P1"
515,767,tianyi,record_id_x,"BE5, D1c, CL1, P1",zhengn,record_id_y,"BE5, D1c, CL1, P1"
516,768,tianyi,record_id_x,"D1, CL1, BF4, F2",zhengn,record_id_y,"F4, CL1, F2"
517,769,tianyi,record_id_x,"D1, CL1, BF4, F2",zhengn,record_id_y,"CL1, F4, F2"
518,770,tianyi,record_id_x,"A1g, D1a",zhengn,record_id_y,"A1g, D1a, CL1"
519,771,tianyi,record_id_x,"D1a, A1g",zhengn,record_id_y,"A1g, D1a, CL1"
520,772,tianyi,record_id_x,"D1, CE2, P1",zhengn,record_id_y,"E1, D1, P1"
521,773,tianyi,record_id_x,"D1, CE2, P1",zhengn,record_id_y,"D1, CE2, P1"
522,774,tianyi,record_id_x,"BK1, BL3, CE2",zhengn,record_id_y,"BK1, BL3, CE2"
523,775,tianyi,record_id_x,"BL3, KA1b, CE2",zhengn,record_id_y,"BL3, KA1b, CE2"
524,776,tianyi,record_id_x,"BL3, BE5, BK1",zhengn,record_id_y,"KA1b, BL3, CE3"
525,777,tianyi,record_id_x,"BL3, KA1b, CE2",zhengn,record_id_y,"BL3, KA1b, CE3"
526,778,tianyi,record_id_x,"D1a, A1f, CL1",zhengn,record_id_y,"BL1, D1a, O1"
527,779,tianyi,record_id_x,"D1a, A1f, CL1",zhengn,record_id_y,"D1a, A1f, CL1"
528,780,tianyi,record_id_x,"AN2, A1f, CL1",zhengn,record_id_y,"AN2, CL1"
529,781,tianyi,record_id_x,"AN2, A1f",zhengn,record_id_y,"AN2, CL1"
530,782,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
531,783,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
532,784,tianyi,record_id_x,"D1, F1",zhengn,record_id_y,"F1, F4"
533,785,tianyi,record_id_x,"E1, BE5, F1, BF4",zhengn,record_id_y,"E1, F4, L4"
534,786,tianyi,record_id_x,"L4, E1, F4, D1a",zhengn,record_id_y,"E1, F4, L4"
535,787,tianyi,record_id_x,"A1b, F1, BF4",zhengn,record_id_y,"D1a, A1b, A1f"
536,788,tianyi,record_id_x,"F1, F4",zhengn,record_id_y,"F4, A1d"
537,789,tianyi,record_id_x,"F3, CE2, A1d",zhengn,record_id_y,"CE2, A1d"
538,790,tianyi,record_id_x,"BL1, F4",zhengn,record_id_y,"F4, CL1"
539,791,tianyi,record_id_x,"BL1, BE5, F4",zhengn,record_id_y,"CF5, F4"
540,792,tianyi,record_id_x,"BL2, CE2",zhengn,record_id_y,"BL1, CE2"
541,793,tianyi,record_id_x,"BL2, CE2",zhengn,record_id_y,"BL1, CE2"
542,794,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
543,795,tianyi,record_id_x,"CE2, BF4",zhengn,record_id_y,"CE2, BF4"
544,796,tianyi,record_id_x,CE2,zhengn,record_id_y,"CL1, CE3"
545,797,tianyi,record_id_x,"BE5, CL1",zhengn,record_id_y,"CL1, CE3"
546,798,tianyi,record_id_x,"BE5, CL1, CE2",zhengn,record_id_y,"CL1, CE3"
547,799,tianyi,record_id_x,"CE2, BE5, CL1",zhengn,record_id_y,"CL1, CE3"
548,800,tianyi,record_id_x,"CE2, F4, BL2",zhengn,record_id_y,"CE2, F4, BL2"
549,801,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
550,802,tianyi,record_id_x,"BE5, A2a",zhengn,record_id_y,"BE5, A2a"
551,803,tianyi,record_id_x,BE5,zhengn,record_id_y,"BE5, A2a"
553,805,tianyi,record_id_x,"CE2, F3, F4",zhengn,record_id_y,"F4, A1e"
554,806,tianyi,record_id_x,"F3, F4, CE2",zhengn,record_id_y,"F3, F4, A1d"
555,807,tianyi,record_id_x,"CE2, F4, F2",zhengn,record_id_y,"F4, A1g"
556,808,tianyi,record_id_x,F2,zhengn,record_id_y,A1g
557,809,tianyi,record_id_x,"F4, A1d",zhengn,record_id_y,"BE5, D1, A1d"
558,810,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
559,811,tianyi,record_id_x,"CL1, CE2, K2",zhengn,record_id_y,"CL1, CE2, K2"
560,812,tianyi,record_id_x,"CL1, CE2",zhengn,record_id_y,"CL1, CE2"
561,813,tianyi,record_id_x,"BN1, CE2",zhengn,record_id_y,"CE2, BN1"
562,814,tianyi,record_id_x,F2,zhengn,record_id_y,"A1g, F2"
563,815,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
564,816,tianyi,record_id_x,"BE5, CL1, CE2",zhengn,record_id_y,"CL1, BE5"
565,817,tianyi,record_id_x,"BL1, BE5",zhengn,record_id_y,BE5
566,818,tianyi,record_id_x,"BL1, BE5",zhengn,record_id_y,BE5
568,820,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"CE2, D1a, CL1"
569,821,tianyi,record_id_x,"BE5, D1",zhengn,record_id_y,"D1c, CF5, BE5"
570,822,tianyi,record_id_x,D1,zhengn,record_id_y,"CF5, BE5, D1"
571,823,tianyi,record_id_x,F4,zhengn,record_id_y,F4
572,824,tianyi,record_id_x,"BL1, F4, CL1, CE2",zhengn,record_id_y,F4
573,825,tianyi,record_id_x,CF5,zhengn,record_id_y,CF5
575,827,tianyi,record_id_x,"BL1, BF4, CE2",zhengn,record_id_y,"CE2, CF5, CL1"
577,829,tianyi,record_id_x,"A1b, BL2",zhengn,record_id_y,CL1
579,831,tianyi,record_id_x,"A1b, BE5, L4",zhengn,record_id_y,"BE5, L4, A1b"
580,832,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
581,833,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
582,834,tianyi,record_id_x,"D1a, CE2",zhengn,record_id_y,"D1a, CE2"
583,835,tianyi,record_id_x,"F4, CE2",zhengn,record_id_y,"F4, CE2"
584,836,tianyi,record_id_x,F4,zhengn,record_id_y,F4
585,837,tianyi,record_id_x,F4,zhengn,record_id_y,F4
586,838,tianyi,record_id_x,"BK1, CE2",zhengn,record_id_y,"BK1, CE2, K2"
587,839,tianyi,record_id_x,"BE5, BK1",zhengn,record_id_y,"BN1, CE2, K2"
589,841,tianyi,record_id_x,"BF4, CE2",zhengn,record_id_y,"CE2, CF5, K2"
590,842,tianyi,record_id_x,"BK1, BE5, F4",zhengn,record_id_y,"F4, CE3, K2"
591,843,tianyi,record_id_x,"CL1, CE2",zhengn,record_id_y,"CL1, CE2"
592,844,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
593,845,tianyi,record_id_x,"E1, AN2, KA1b",zhengn,record_id_y,"E1, F4"
595,847,tianyi,record_id_x,D1,zhengn,record_id_y,D1
596,848,tianyi,record_id_x,F4,zhengn,record_id_y,F4
597,849,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
598,850,tianyi,record_id_x,"BE5, D1a, CL1",zhengn,record_id_y,D1a
599,851,tianyi,record_id_x,"CE2, F4",zhengn,record_id_y,"F4, CE2"
600,852,tianyi,record_id_x,"BL1, F4",zhengn,record_id_y,"F4, CE2"
601,853,tianyi,record_id_x,A1d,zhengn,record_id_y,A1d
602,854,tianyi,record_id_x,A1d,zhengn,record_id_y,A1d
603,855,tianyi,record_id_x,K2,zhengn,record_id_y,K2
604,856,tianyi,record_id_x,D1,zhengn,record_id_y,D1
605,857,tianyi,record_id_x,D1,zhengn,record_id_y,D1
606,858,tianyi,record_id_x,"BE5, CE2",zhengn,record_id_y,"CE2, CE3"
607,859,tianyi,record_id_x,"L5, F4, BL2, CE2",zhengn,record_id_y,"L5, F4, BL2, CE2"
608,860,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"BL1, CE2"
609,861,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"BL1, CE2"
610,862,tianyi,record_id_x,"F4, D1, BF4, F2",zhengn,record_id_y,"F4, A1e"
611,863,tianyi,record_id_x,"F4, BF4, F2",zhengn,record_id_y,"F4, A1e"
612,864,tianyi,record_id_x,"D1, F2",zhengn,record_id_y,"F4, D1, A1e"
613,865,tianyi,record_id_x,"D1, F2",zhengn,record_id_y,"F4, D1a, A1e"
614,866,tianyi,record_id_x,"BL1, F3, CE2",zhengn,record_id_y,"BL1, BL3, CE2"
616,868,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
617,869,tianyi,record_id_x,"BE5, CE2",zhengn,record_id_y,"CE2, CE3"
618,870,tianyi,record_id_x,"BF4, CE2",zhengn,record_id_y,"CE2, CF5"
619,871,tianyi,record_id_x,"BL1, BN1, CE2",zhengn,record_id_y,"BL1, BN1, BL3, CE2"
620,872,tianyi,record_id_x,"BL1, BN1, CE2",zhengn,record_id_y,"BL1, BN1, CE2"
621,873,tianyi,record_id_x,"BE5, P3",zhengn,record_id_y,"BE5, P3"
622,874,tianyi,record_id_x,P3,zhengn,record_id_y,P3
623,875,tianyi,record_id_x,"A1g, A2a",zhengn,record_id_y,"A1g, A2a"
624,876,tianyi,record_id_x,"A1g, A2a",zhengn,record_id_y,"A1g, A2a"
625,877,tianyi,record_id_x,"A1d, F2",zhengn,record_id_y,A1d
626,878,tianyi,record_id_x,D1,zhengn,record_id_y,D1
627,879,tianyi,record_id_x,A1b,zhengn,record_id_y,"L4, A1b"
628,880,tianyi,record_id_x,"D1c, A1b",zhengn,record_id_y,"A1b, D1c"
629,881,tianyi,record_id_x,D1c,zhengn,record_id_y,D1c
630,882,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
631,883,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
632,884,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
633,885,tianyi,record_id_x,"E1, BF4",zhengn,record_id_y,"E1, BF4"
634,886,tianyi,record_id_x,BN1,zhengn,record_id_y,"BN1, CL1"
635,887,tianyi,record_id_x,"BL1, AN2, BF4",zhengn,record_id_y,"L5, BL2, BF4"
636,888,tianyi,record_id_x,BN1,zhengn,record_id_y,BN1
637,889,tianyi,record_id_x,"L5, CE2, N3, BL2",zhengn,record_id_y,"L5, CE2, N3, BL2"
638,890,tianyi,record_id_x,CE2,zhengn,record_id_y,CE2
639,891,tianyi,record_id_x,"CE2, F4",zhengn,record_id_y,"CE2, F4"
640,892,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
641,893,tianyi,record_id_x,"BF4, CE2, CF5",zhengn,record_id_y,CE2
642,894,tianyi,record_id_x,"CE2, CF5, BF4",zhengn,record_id_y,"CE2, CF5, BF4"
643,895,tianyi,record_id_x,"D1, CF5, BF4",zhengn,record_id_y,D1
646,898,tianyi,record_id_x,"BL1, BF4, CE2",zhengn,record_id_y,"CL1, BE5"
647,899,tianyi,record_id_x,"BL1, CE3",zhengn,record_id_y,"CE3, CL1"
649,901,tianyi,record_id_x,K2,zhengn,record_id_y,K2
650,902,tianyi,record_id_x,K2,zhengn,record_id_y,K2
651,903,tianyi,record_id_x,K2,zhengn,record_id_y,K2
652,904,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
653,905,tianyi,record_id_x,"A1g, BL3, F4",zhengn,record_id_y,A1g
655,907,tianyi,record_id_x,"E1, A1g, D1a, D1",zhengn,record_id_y,"A1g, D1a, D1"
656,908,tianyi,record_id_x,"E1, A1g, D1a, D1, A2a",zhengn,record_id_y,"E1, A1g, D1a, D1, A2a"
657,909,tianyi,record_id_x,"F4, A1d",zhengn,record_id_y,"F4, BL2, A1d"
658,910,tianyi,record_id_x,"F4, BL2, A1d",zhengn,record_id_y,"A1d, F4, BL2"
659,911,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
660,912,tianyi,record_id_x,"CL1, CF5",zhengn,record_id_y,"L4, CL1"
661,913,tianyi,record_id_x,"F4, CL1",zhengn,record_id_y,"F3, CL1"
662,914,tianyi,record_id_x,"F3, A1g, L4, CL1",zhengn,record_id_y,"F3, CL1"
663,915,tianyi,record_id_x,"BL1, E1",zhengn,record_id_y,E1
664,916,tianyi,record_id_x,E1,zhengn,record_id_y,E1
665,917,tianyi,record_id_x,"BL1, BK1, A1d, O1",zhengn,record_id_y,A1d
666,918,tianyi,record_id_x,A1d,zhengn,record_id_y,A1d
667,919,tianyi,record_id_x,"A1e, A1b",zhengn,record_id_y,A1e
668,920,tianyi,record_id_x,A1b,zhengn,record_id_y,"F3, A1e"
669,921,tianyi,record_id_x,"F4, A1b",zhengn,record_id_y,A1d
670,922,tianyi,record_id_x,"F4, A1b",zhengn,record_id_y,"F4, A1d"
671,923,tianyi,record_id_x,"CL1, D1c",zhengn,record_id_y,"CL1, D1c"
672,924,tianyi,record_id_x,"CE3, A1d",zhengn,record_id_y,"CE2, D1c"
673,925,tianyi,record_id_x,"L4, A1e, BF4, A2c",zhengn,record_id_y,"L5, D1, A1e"
674,926,tianyi,record_id_x,"L5, D1, BL2, A1e",zhengn,record_id_y,"L5, BL2, A1e, K2"
676,928,tianyi,record_id_x,"P3, F4, CL1",zhengn,record_id_y,"P3, F4, CL1"
678,930,tianyi,record_id_x,"D1c, CL1",zhengn,record_id_y,"D1, CL1"
679,931,tianyi,record_id_x,"A1g, A2b",zhengn,record_id_y,
680,932,tianyi,record_id_x,"BL1, CE2, A1d, A1a",zhengn,record_id_y,"CE2, A1d"
681,933,tianyi,record_id_x,"CE2, A1d, A1a, BF4",zhengn,record_id_y,"CE2, A1d"
682,934,tianyi,record_id_x,"BL3, AN2",zhengn,record_id_y,"BL3, BN1"
683,935,tianyi,record_id_x,"KA1b, BL3, AN2, D1, BF4",zhengn,record_id_y,"KA1b, BL3, AN2, D1"
684,936,tianyi,record_id_x,"BN1, CL1",zhengn,record_id_y,"BN1, CL1, CL1"
685,937,tianyi,record_id_x,"BN1, K2",zhengn,record_id_y,"BN1, CL1, K2"
686,938,tianyi,record_id_x,"CE2, CF5, CL1, BF4",zhengn,record_id_y,"BE5, CE2, CF5, CL1"
687,939,tianyi,record_id_x,"BF4, CE2, CL1, CF5",zhengn,record_id_y,"CE3, BE5, CF5, CL1"
688,940,tianyi,record_id_x,"F4, CL1",zhengn,record_id_y,"F4, CL1"
689,941,tianyi,record_id_x,F1,zhengn,record_id_y,F1
690,942,tianyi,record_id_x,"BL2, CL1, CE2, F4",zhengn,record_id_y,"BL2, F4, CE2, CL1"
691,943,tianyi,record_id_x,E1,zhengn,record_id_y,"E1, F4, CL1"
692,944,tianyi,record_id_x,"E1, CE1, F4",zhengn,record_id_y,"E1, F4, CL1"
693,945,tianyi,record_id_x,"N3, CE2",zhengn,record_id_y,"N3, CE2"
694,946,tianyi,record_id_x,"BE5, CL1",zhengn,record_id_y,"BE5, CL1"
695,947,tianyi,record_id_x,"CE2, CF5, CL1",zhengn,record_id_y,"CE2, CF5, CL1"
696,948,tianyi,record_id_x,"CE2, CF5",zhengn,record_id_y,"E1, CF5"
697,949,tianyi,record_id_x,"BE5, CE2",zhengn,record_id_y,"BE5, CE2"
698,950,tianyi,record_id_x,"BE5, CE3",zhengn,record_id_y,"BE5, CE2"
699,951,tianyi,record_id_x,"CE2, CL1",zhengn,record_id_y,"CE2, CL1"
700,952,tianyi,record_id_x,"BE5, D1, CE2, CL1",zhengn,record_id_y,"BE5, D1, CE2, CL1"
701,953,tianyi,record_id_x,"BL1, KA1b, BE5",zhengn,record_id_y,"F3, CL1, CE2"
702,954,tianyi,record_id_x,"CE2, CL1",zhengn,record_id_y,"CL1, CE2"
703,955,tianyi,record_id_x,"BN1, CL1",zhengn,record_id_y,"BN1, CL1"
704,956,tianyi,record_id_x,"L4, BF4",zhengn,record_id_y,"L4, BF4"
705,957,tianyi,record_id_x,"L4, BF4, BK1",zhengn,record_id_y,"BK1, L4, BF4"
706,958,tianyi,record_id_x,A1d,zhengn,record_id_y,A1d
707,959,tianyi,record_id_x,A1d,zhengn,record_id_y,A1d
708,960,tianyi,record_id_x,"L4, N3",zhengn,record_id_y,"N3, L4"
709,961,tianyi,record_id_x,"CE2, CL1, A2a",zhengn,record_id_y,"CL1, CE2, A2a"
710,962,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
711,963,tianyi,record_id_x,"E1, A1d, A1a",zhengn,record_id_y,"E1, A2c"
712,964,tianyi,record_id_x,"E1, A1d, A1a",zhengn,record_id_y,"E1, A2c"
0,0,tianyi,record_id_x,BF4,zhengn,record_id_y,"F4, E1, D1"
1,1,tianyi,record_id_x,F1,zhengn,record_id_y,A1a
2,2,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
3,3,tianyi,record_id_x,"CL1, BL1, A1b",zhengn,record_id_y,"CL1, A1b"
4,4,tianyi,record_id_x,BN1,zhengn,record_id_y,L5
5,5,tianyi,record_id_x,L4,zhengn,record_id_y,"L5, L4, A1f"
6,6,tianyi,record_id_x,CL1,zhengn,record_id_y,"CL1, BL1"
7,7,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
8,8,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
9,9,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
10,10,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
11,11,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
12,12,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
13,13,tianyi,record_id_x,"A1b, CL1",zhengn,record_id_y,"CL1, A1b"
14,14,tianyi,record_id_x,"CL1, A1b",zhengn,record_id_y,"A1b, CL1"
15,15,tianyi,record_id_x,F4,zhengn,record_id_y,F4
16,16,tianyi,record_id_x,"F1, A2c",zhengn,record_id_y,A1d
17,17,tianyi,record_id_x,"F1, D1",zhengn,record_id_y,D1
18,18,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
19,19,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
20,20,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
21,21,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
22,22,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
