SQL,hyp_correct,NL_query,index,GT,DB,tables
SELECT COUNT( DISTINCT airports.name ) FROM airlines JOIN routes ON airlines.alid = routes.alid JOIN airports ON routes.dst_apid = airports.apid WHERE airlines.name = 'American Airlines',False,What is the number of different different airports that are destinations for American Airlines?,1666,SELECT count(DISTINCT dst_apid) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  'American Airlines',flight_4,"['routes', 'airlines', 'airports']"
SELECT airports.city FROM airports GROUP BY airports.city HAVING COUNT( * ) > 2,False,List the cities which have more than 2 airports sorted by the number of airports.,1671,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),flight_4,['airports']
SELECT airports.city FROM airports GROUP BY airports.city HAVING COUNT( * ) > 2,False,What are the cities that have more than 2 airports sorted by number of airports?,1672,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),flight_4,['airports']
"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",False,Find the number of routes for each source airport and the airport name.,1673,"SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name",flight_4,"['routes', 'airports']"
SELECT COUNT( * ) FROM routes JOIN airports ON routes.dst_apid = airports.apid WHERE airports.country = 'Italian',False,What is the number of routes whose destinations are Italian airports?,1678,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid WHERE T2.country  =  'Italy',flight_4,"['routes', 'airports']"
SELECT customers.customer_name FROM customers JOIN orders ON customers.customer_id = orders.customer_id WHERE orders.date_order_placed >= 2009-01-01 AND orders.date_order_placed <= 2010-01-01,False,Give me the names of customers who have placed orders between 2009-01-01 and 2010-01-01.,1693,"SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.date_order_placed >= ""2009-01-01"" AND T2.date_order_placed <= ""2010-01-01""",tracking_orders,"['customers', 'orders']"
SELECT customers.customer_name FROM customers JOIN orders ON customers.customer_id = orders.customer_id WHERE orders.date_order_placed = '2009-01-01' OR orders.date_order_placed<'2010-01-01',False,Which customers made orders between 2009-01-01 and 2010-01-01? Find their names.,1694,"SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.date_order_placed >= ""2009-01-01"" AND T2.date_order_placed <= ""2010-01-01""",tracking_orders,"['customers', 'orders']"
SELECT DISTINCT order_items.product_id FROM orders JOIN order_items ON orders.order_id = order_items.order_id WHERE orders.date_order_placed = '1975-01-01' OR orders.date_order_placed<'1976-01-01',False,Give me a list of distinct product ids from orders placed between 1975-01-01 and 1976-01-01?,1695,"SELECT DISTINCT T2.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id WHERE T1.date_order_placed >= ""1975-01-01"" AND T1.date_order_placed <= ""1976-01-01""",tracking_orders,"['orders', 'order_items']"
SELECT DISTINCT products.product_id FROM order_items JOIN orders ON order_items.order_id = orders.order_id WHERE orders.date_order_placed >= '1975-01-01' AND orders.date_order_placed <= '1976-01-01',False,What are the distinct ids of products ordered between 1975-01-01 and 1976-01-01??,1696,"SELECT DISTINCT T2.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id WHERE T1.date_order_placed >= ""1975-01-01"" AND T1.date_order_placed <= ""1976-01-01""",tracking_orders,"['orders', 'order_items']"
SELECT orders.date_order_placed FROM orders JOIN shipments ON orders.order_id = shipments.order_id WHERE shipments.shipment_tracking_number = 3,False,When was the order placed whose shipment tracking number is 3452? Give me the date.,1697,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.shipment_tracking_number = 3452,tracking_orders,"['orders', 'shipments']"
SELECT orders.date_order_placed FROM orders JOIN shipments ON orders.order_id = shipments.order_id WHERE shipments.shipment_tracking_number = 3,False,On which day was the order placed whose shipment tracking number is 3452?,1698,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.shipment_tracking_number = 3452,tracking_orders,"['orders', 'shipments']"
SELECT invoices.invoice_number FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',False,Find the invoice numbers which are created before 1989-09-03 or after 2007-12-25.,1701,"SELECT invoice_number FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tracking_orders,['invoices']
SELECT invoices.invoice_number FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',False,What are the invoice numbers created before 1989-09-03 or after 2007-12-25?,1702,"SELECT invoice_number FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tracking_orders,['invoices']
SELECT DISTINCT invoices.invoice_details FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',False,Find the distinct details of invoices which are created before 1989-09-03 or after 2007-12-25.,1703,"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tracking_orders,['invoices']
SELECT DISTINCT invoices.invoice_details FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',False,What are the distinct details of invoices created before 1989-09-03 or after 2007-12-25?,1704,"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tracking_orders,['invoices']
SELECT customers.customer_name FROM customers JOIN orders ON customers.customer_id = orders.customer_id GROUP BY orders.customer_id HAVING COUNT( * ) >= 2,False,What are the names of the customers who have made two or less orders?,1708,SELECT T2.customer_name FROM orders AS T1 JOIN customers AS T2 ON T1.customer_id = T2.customer_id GROUP BY T2.customer_id HAVING count(*)  <=  2,tracking_orders,"['customers', 'orders']"
"SELECT singer.name , singer.country , singer.age FROM singer ORDER BY singer.age ASC",False,"Show name, country, age for all singers ordered by age from the oldest to the youngest.",1709,"SELECT name ,  country ,  age FROM singer ORDER BY age DESC",concert_singer,['singer']
"SELECT AVG( singer.age ) , MIN( singer.age ) , MAX( singer.age ) FROM singer WHERE singer.country = 'French'",False,"What is the average, minimum, and maximum age for all French singers?",1712,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'",concert_singer,['singer']
"SELECT MAX( stadium.capacity ) , AVG( stadium.average ) FROM stadium",False,What is the maximum capacity and the average of all stadiums ?,1719,"select max(capacity), average from stadium",concert_singer,['stadium']
"SELECT AVG( stadium.average ) , MAX( stadium.capacity ) FROM stadium",False,What is the average and maximum capacities for all stadiums ?,1720,"select avg(capacity) ,  max(capacity) from stadium",concert_singer,['stadium']
"SELECT stadium.stadium_id , COUNT( * ) FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id GROUP BY concert.stadium_id",False,"For each stadium, how many concerts play there?",1726,"SELECT T2.name ,  count(*) FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id GROUP BY T1.stadium_id",concert_singer,"['concert', 'stadium']"
"SELECT concert.concert_name , concert.theme , COUNT( * ) FROM concert JOIN singer_in_concert ON concert.concert_id = singer_in_concert.concert_id GROUP BY concert.theme",False,"What are the names , themes , and number of singers for every concert ?",1728,"select t2.concert_name ,  t2.theme ,  count(*) from singer_in_concert as t1 join concert as t2 on t1.concert_id  =  t2.concert_id group by t2.concert_id",concert_singer,"['concert', 'singer_in_concert']"
"SELECT car_makers.fullname , COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id GROUP BY car_makers.id",False,"What is the full name of each car maker, along with its id and how many models it produces?",1736,"SELECT T1.FullName ,  T1.Id ,  count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker GROUP BY T1.Id;",car_1,"['car_makers', 'model_list']"
"SELECT COUNT( * ) , car_makers.fullname FROM car_makers JOIN model_list ON car_makers.id = model_list.maker GROUP BY car_makers.maker",False,How many car models are produced by each maker ? Only list the count and the maker full name .,1737,"select count(*) ,  t2.fullname from model_list as t1 join car_makers as t2 on t1.maker  =  t2.id group by t2.id;",car_1,"['car_makers', 'model_list']"
SELECT cars_data.accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'amc hornet sportabout (sw',False,What is the accelerate of the car make amc hornet sportabout (sw)?,1739,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,car_1,"['cars_data', 'car_names']"
SELECT cars_data.accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'amc hornet sportabout' AND car_names.make = 'sw',False,How much does the car accelerate that makes amc hornet sportabout (sw)?,1740,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';,car_1,"['cars_data', 'car_names']"
SELECT COUNT( * ) FROM car_makers WHERE car_makers.country = 'france',False,How many car makers are there in france?,1741,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,car_1,"['car_makers', 'countries']"
SELECT COUNT( * ) FROM car_makers JOIN countries ON car_makers.country = countries.countryid JOIN car_makers ON car_makers.country = countries.countryid JOIN model_list ON car_makers.id = model_list.maker JOIN countries ON countries.countryid = countries.continent WHERE countries.countryname = 'France' AND countries.countryname = 'France',False,What is the number of makers of care in France?,1742,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,car_1,"['car_makers', 'model_list', 'countries']"
SELECT MIN( cars_data.weight ) FROM cars_data WHERE cars_data.cylinders = 1974 AND cars_data.cylinders = 8,False,What is the smallest weight of the car produced with 8 cylinders on 1974 ?,1743,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,car_1,['cars_data']
SELECT MIN( cars_data.weight ) FROM cars_data WHERE cars_data.cylinders = 1974 AND cars_data.cylinders = 8,False,What is the minimum weight of the car with 8 cylinders produced in 1974 ?,1744,select min(weight) from cars_data where cylinders  =  8 and year  =  1974,car_1,['cars_data']
"SELECT car_makers.maker , model_list.model FROM car_makers JOIN model_list ON car_makers.id = model_list.maker",False,What are all the makers and models?,1745,"SELECT Maker ,  Model FROM MODEL_LIST;",car_1,"['car_makers', 'model_list']"
"SELECT car_makers.maker , model_list.model FROM car_makers JOIN model_list ON car_makers.id = model_list.maker",False,What are the makers and models?,1746,"SELECT Maker ,  Model FROM MODEL_LIST;",car_1,"['car_makers', 'model_list']"
"SELECT countries.countryname , car_makers.id FROM countries JOIN car_makers ON countries.countryid = car_makers.country GROUP BY countries.countryid HAVING COUNT( * ) >= 1",False,What are the countries having at least one car maker? List name and id.,1747,"SELECT T1.CountryName ,  T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId  =  T2.Country GROUP BY T1.CountryId HAVING count(*)  >=  1;",car_1,"['car_makers', 'countries']"
SELECT AVG( cars_data.edispl ) FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'volvos',False,What is the average edispl for all volvos?,1752,SELECT avg(T2.edispl) FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id WHERE T1.Model  =  'volvo';,car_1,"['cars_data', 'car_names']"
SELECT COUNT( * ) FROM model_list JOIN car_makers ON model_list.maker = car_makers.id WHERE car_makers.maker = 'American Motor Company',False,What is the number of car models created by the car maker American Motor Company?,1756,SELECT count(*) FROM CAR_MAKERS AS T1 JOIN MODEL_LIST AS T2 ON T1.Id  =  T2.Maker WHERE T1.FullName  =  'American Motor Company';,car_1,"['car_makers', 'model_list']"
SELECT countries.countryid FROM car_makers GROUP BY car_makers.country HAVING COUNT( car_makers.id ) >= 4,False,How many countries has more than 2 car makers ?,1761,select count(*) from countries as t1 join car_makers as t2 on t1.countryid  =  t2.country group by t1.countryid having count(*)  >  2,car_1,"['car_makers', 'countries']"
"SELECT shop.name , COUNT( * ) FROM hiring JOIN shop ON hiring.shop_id = shop.shop_id GROUP BY shop.shop_id",False,Find the number of employees hired in each shop; show the shop name as well.,1777,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",employee_hire_evaluation,"['hiring', 'shop']"
"SELECT COUNT( * ) , shop.name FROM shop JOIN hiring ON shop.shop_id = hiring.shop_id GROUP BY shop.shop_id",False,"For each shop, return the number of employees working there and the name of the shop.",1778,"SELECT count(*) ,  t2.name FROM hiring AS t1 JOIN shop AS t2 ON t1.shop_id  =  t2.shop_id GROUP BY t2.name",employee_hire_evaluation,"['hiring', 'shop']"
"SELECT DISTINCT tv_channel.series_name , tv_channel.content FROM tv_channel",False,List the number of different series names and contents in the TV Channel table.,1783,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tvshow,['tv_channel']
"SELECT COUNT( * ) , tv_channel.content FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel GROUP BY tv_channel.content",False,How many different series and contents are listed in the TV Channel table?,1784,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;",tvshow,"['tv_series', 'tv_channel']"
SELECT tv_channel.series_name FROM tv_channel JOIN cartoon ON tv_channel.id = cartoon.channel WHERE cartoon.title = 'The Rise of the Blue Beetle',False,"What is the TV Channel that shows the cartoon ""The Rise of the Blue Beetle!""? List the TV Channel's series name.",1787,"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tvshow,"['cartoon', 'tv_channel']"
SELECT tv_channel.series_name FROM tv_channel JOIN cartoon ON tv_channel.id = cartoon.channel WHERE cartoon.title = 'The Rise of the Blue Beetle',False,"What is the series name of the TV Channel that shows the cartoon ""The Rise of the Blue Beetle""?",1788,"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tvshow,"['cartoon', 'tv_channel']"
"SELECT MIN( tv_series.share ) , MAX( tv_series.share ) FROM tv_series",False,What is minimum and maximum share of TV series?,1793,"SELECT max(SHARE) , min(SHARE) FROM TV_series;",tvshow,['tv_series']
"SELECT tv_channel.package_option , tv_channel.series_name FROM tv_channel WHERE tv_channel.hight_definition_tv = 1",False,Find the package choice and series name of the TV channel that has high definition TV.,1803,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow,['tv_channel']
"SELECT tv_channel.package_option , tv_channel.series_name FROM tv_channel WHERE tv_channel.hight_definition_tv = 'y'",False,What are the package options and the name of the series for the TV Channel that supports high definition TV?,1804,"SELECT package_option ,  series_name FROM TV_Channel WHERE hight_definition_TV  =  ""yes""",tvshow,['tv_channel']
"SELECT DISTINCT tv_channel.pixel_aspect_ratio_par , tv_channel.country FROM tv_channel WHERE tv_channel.language != 'English'",False,find the pixel aspect ratio and nation of the tv channels that do not use English.,1807,"SELECT Pixel_aspect_ratio_PAR ,  country FROM tv_channel WHERE LANGUAGE != 'English'",tvshow,['tv_channel']
"SELECT album.title , album.albumid FROM album JOIN track ON album.albumid = track.albumid WHERE track.unitprice > 1",False,Show the album names and ids for albums that contain tracks with unit price bigger than 1.,1815,"SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID",chinook_1,"['track', 'album']"
"SELECT album.title , album.albumid FROM album JOIN track ON album.albumid = track.albumid WHERE track.unitprice > 1",False,What are the titles and ids for albums containing tracks with unit price greater than 1?,1816,"SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID",chinook_1,"['track', 'album']"
SELECT customer.lastname FROM customer JOIN invoice ON customer.customerid = invoice.customerid WHERE invoice.total > 20,False,What are the last names of customers without invoice totals exceeding 20?,1818,SELECT LastName FROM CUSTOMER EXCEPT SELECT T1.LastName FROM CUSTOMER AS T1 JOIN Invoice AS T2 ON T1.CustomerId  =  T2.CustomerId WHERE T2.total  >  20,chinook_1,"['invoice', 'customer']"
SELECT AVG( track.name ) FROM genre JOIN track ON genre.genreid = track.genreid WHERE genre.name = 'Pop',False,Find the average millisecond length of Latin and Pop tracks.,1820,"SELECT AVG(Milliseconds) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Latin"" OR T1.Name  =  ""Pop""",chinook_1,"['genre', 'track']"
"SELECT artist.name , album.artistid FROM album JOIN artist ON album.artistid = artist.artistid GROUP BY album.artistid HAVING COUNT( * ) >= 3",False,Please list the name and id of all artists that have at least 3 albums in alphabetical order.,1821,"SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name",chinook_1,"['album', 'artist']"
"SELECT artist.name , album.artistid FROM album JOIN artist ON album.artistid = artist.artistid HAVING COUNT( * ) >= 3 EXCEPT SELECT artist.name , album.artistid FROM album JOIN artist ON album.artistid = artist.artistid HAVING COUNT( * ) >= 3",False,"What are the names and ids of artists with 3 or more albums, listed in alphabetical order?",1822,"SELECT T2.Name ,  T1.ArtistId FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistID GROUP BY T1.ArtistId HAVING COUNT(*)  >=  3 ORDER BY T2.Name",chinook_1,"['album', 'artist']"
SELECT artist.name FROM artist WHERE artist.artistid NOT IN (SELECT album.artistid FROM album),False,Find the names of artists that do not have any albums.,1823,SELECT Name FROM ARTIST EXCEPT SELECT T2.Name FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistId,chinook_1,"['album', 'artist']"
SELECT artist.name FROM artist WHERE artist.artistid NOT IN (SELECT album.artistid FROM album),False,What are the names of artists who have not released any albums?,1824,SELECT Name FROM ARTIST EXCEPT SELECT T2.Name FROM ALBUM AS T1 JOIN ARTIST AS T2 ON T1.ArtistId  =  T2.ArtistId,chinook_1,"['album', 'artist']"
"SELECT medicine.id , medicine.name , COUNT( * ) FROM medicine_enzyme_interaction JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id GROUP BY medicine.id ORDER BY COUNT( * ) DESC LIMIT 1",False,"What are the ids, names and FDA approval status of medicines in descending order of the number of enzymes that it can interact with.",1827,"SELECT T1.id ,  T1.Name ,  T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC",medicine_enzyme_interaction,"['medicine_enzyme_interaction', 'medicine']"
"SELECT medicine.id , medicine.name , COUNT( * ) FROM medicine_enzyme_interaction JOIN medicine ON medicine_enzyme_interaction.medicine_id = medicine.id GROUP BY medicine.id ORDER BY COUNT( * ) DESC",False,"What are the ids, names, and FDA approval status for medicines ordered by descending number of possible enzyme interactions?",1828,"SELECT T1.id ,  T1.Name ,  T1.FDA_approved FROM medicine AS T1 JOIN medicine_enzyme_interaction AS T2 ON T2.medicine_id  =  T1.id GROUP BY T1.id ORDER BY count(*) DESC",medicine_enzyme_interaction,"['medicine_enzyme_interaction', 'medicine']"
SELECT university.founded FROM university WHERE university.affiliation != 'public' ORDER BY university.founded ASC LIMIT 1,False,Find the founded year of the newest non public school.,1833,SELECT founded FROM university WHERE affiliation != 'Public' ORDER BY founded DESC LIMIT 1,university_basketball,['university']
SELECT university.founded FROM university WHERE university.founded > (SELECT MAX( university.founded ) FROM university WHERE university.affiliation != 'public'),False,What is the founded year of the non public school that was founded most recently?,1834,SELECT founded FROM university WHERE affiliation != 'Public' ORDER BY founded DESC LIMIT 1,university_basketball,['university']
SELECT player.player_api_id FROM player JOIN player_attributes ON player.player_fifa_api_id = player_attributes.player_api_id WHERE player.height >= 180 AND player_attributes.overall_rating > 85,False,List all of the player ids with a height of at least 180cm and an overall rating higher than 85.,1839,SELECT player_api_id FROM Player WHERE height  >=  180 INTERSECT SELECT player_api_id FROM Player_Attributes WHERE overall_rating  >  85,soccer_1,"['player', 'player_attributes']"
SELECT player_attributes.overall_rating FROM player_attributes ORDER BY player_attributes.overall_rating DESC LIMIT 3,False,Who are the top 3 players in terms of overall rating?,1840,SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY overall_rating DESC LIMIT 3,soccer_1,"['player', 'player_attributes']"
"SELECT player.player_name , player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id ORDER BY player_attributes.potential DESC LIMIT 5",False,List the names and birthdays of the top five players in terms of potential.,1841,"SELECT DISTINCT T1.player_name ,  T1.birthday FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY potential DESC LIMIT 5",soccer_1,"['player', 'player_attributes']"
SELECT people.name FROM debate_people JOIN people ON debate_people.affirmative = people.people_id,False,List the names of people that have not been on the affirmative side of debates.,1851,SELECT Name FROM people WHERE People_id NOT IN (SELECT Affirmative FROM debate_people),debate,"['people', 'debate_people']"
SELECT customers.customer_details FROM customers WHERE customers.customer_id NOT IN (SELECT policies.customer_id FROM policies),False,What are the names of customers who do not have any policies?,1855,SELECT customer_details FROM customers EXCEPT SELECT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id,insurance_and_eClaims,"['customers', 'policies']"
SELECT DISTINCT customers.customer_details FROM policies JOIN customers ON policies.customer_id = customers.customer_id WHERE policies.policy_type_code = 'deputy' OR policies.policy_type_code = 'uniformed',False,Find the names of customers who either have an deputy policy or uniformed policy.,1856,"SELECT DISTINCT t2.customer_details FROM policies AS t1 JOIN customers AS t2 ON t1.customer_id  =  t2.customer_id WHERE t1.policy_type_code  =  ""Deputy"" OR t1.policy_type_code  =  ""Uniform""",insurance_and_eClaims,"['policies', 'customers']"
SELECT products.product_color FROM products WHERE products.product_id NOT IN (SELECT order_items.product_id FROM order_items),False,Show all product names without an order.,1866,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id,customers_and_invoices,"['products', 'order_items']"
SELECT products.parent_product_id FROM products WHERE products.product_id NOT IN (SELECT order_items.product_id FROM order_items),False,What are the names of products that have never been ordered?,1867,SELECT product_name FROM Products EXCEPT SELECT T1.product_name FROM Products AS T1 JOIN Order_items AS T2 ON T1.product_id  =  T2.product_id,customers_and_invoices,"['products', 'order_items']"
"SELECT products.product_color , COUNT( * ) FROM order_items JOIN products ON order_items.product_id = products.product_id JOIN order_items ON orders.order_id = order_items.order_id GROUP BY order_items.product_id",False,Show all product names and the number of customers having an order on each product.,1868,"SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name",customers_and_invoices,"['orders', 'products', 'order_items']"
"SELECT products.product_color , COUNT( * ) FROM order_items JOIN products ON order_items.product_id = products.product_id GROUP BY order_items.product_id",False,"What are teh names of the different products, as well as the number of customers who have ordered each product.",1869,"SELECT T2.product_name ,  count(*) FROM Order_items AS T1 JOIN Products AS T2 ON T1.product_id  =  T2.product_id JOIN Orders AS T3 ON T3.order_id  =  T1.order_id GROUP BY T2.product_name",customers_and_invoices,"['orders', 'products', 'order_items']"
"SELECT checking.balance , savings.balance FROM accounts JOIN checking ON accounts.custid = checking.custid WHERE accounts.name = 'Brown’s'",False,Find the checking balance and saving balance in the Brown’s account.,1874,"SELECT T2.balance ,  T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T1.name  =  'Brown'",small_bank_1,"['checking', 'savings', 'accounts']"
"SELECT checking.balance , savings.balance FROM accounts JOIN checking ON accounts.custid = checking.custid WHERE accounts.name = 'Brown'",False,What are the checking and savings balances in accounts belonging to Brown?,1875,"SELECT T2.balance ,  T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T1.name  =  'Brown'",small_bank_1,"['checking', 'savings', 'accounts']"
"SELECT accounts.name FROM accounts, checking, savings WHERE accounts.name = (SELECT accounts.name , checking.balance , savings.balance , SUM( savings.balance ) FROM accounts JOIN checking ON accounts.custid = checking.custid JOIN savings ON checking.balance = savings.custid)",False,"Find the name, checking balance and savings balance of all accounts in the bank sorted by their total checking and savings balance in descending order.",1876,"SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance + T3.balance DESC",small_bank_1,"['checking', 'savings', 'accounts']"
"SELECT checking.balance , checking.balance , accounts.name , SUM( savings.balance ) FROM accounts JOIN checking ON accounts.custid = checking.custid JOIN savings ON accounts.custid = savings.custid ORDER BY checking.balance , accounts.name ASC",False,"What are the names, checking balances, and savings balances of customers, ordered by the total of checking and savings balances descending?",1877,"SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance + T3.balance DESC",small_bank_1,"['checking', 'savings', 'accounts']"
"SELECT accounts.name , savings.balance FROM accounts JOIN savings ON accounts.custid = savings.custid JOIN accounts ON accounts.custid = savings.custid WHERE savings.balance<savings.balance GROUP BY accounts.name",False,Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,1880,"SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance",small_bank_1,"['checking', 'savings', 'accounts']"
"SELECT SUM( checking.balance ) , accounts.name FROM accounts JOIN savings ON accounts.custid = savings.custid WHERE savings.balance<savings.balance GROUP BY accounts.name",False,"What are the names of customers who have a savings balance lower than their checking balance, and what is the total of their checking and savings balances?",1881,"SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance",small_bank_1,"['checking', 'savings', 'accounts']"
SELECT endowment.donator_name FROM endowment WHERE endowment.amount<9,False,Show the names of all the donors except those whose donation amount less than 9.,1886,SELECT donator_name FROM endowment EXCEPT SELECT donator_name FROM endowment WHERE amount  <  9,school_finance,['endowment']
