,record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,duration,cur_id,batch_id,GT_sql
105,b2fcc1a0-015f-4fd3-8774-c0c4e2f3179a,a5fe9270-fc6b-445a-a014-14a30d711e41,zhengning,1623,SELECT COUNT( * ) FROM customers JOIN lessons ON customers.customer_id = lessons.customer_id WHERE customers.first_name = 'Rylan' AND customers.last_name = 'Goodwin',How many lessons taken by customer with first name as Rylan and last name as Goodwin were completed?,,,"I1, F4",57.297000169754,12,2,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";"
106,e075df0f-e37d-474b-ad07-4335abae78a6,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2028,SELECT DISTINCT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'Bangladesh' AND song.rating > 7,What are the names of the different artists from Bangladesh who never received a rating higher than a 7?,"JOIN, song, ON",,"I1, A1d, A1b, BE5",89.8429999351501,1,2,"SELECT DISTINCT artist_name FROM artist WHERE country  =  ""Bangladesh"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  7"
107,1ba3305d-7826-456e-b9e4-7d1d54e36155,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1127,"SELECT hall_of_fame.ballots , COUNT( * ) FROM hall_of_fame GROUP BY hall_of_fame.ballots",Count the number of players who enter hall of fame for each year.,"hall_of_fame.ballots, hall_of_fame.ballots , COUNT( * )",,"BL1, BL3, BN1",1530.97399997711,2,2,"SELECT yearid ,  count(*) FROM hall_of_fame GROUP BY yearid;"
108,c5959c78-ea57-4c63-8e45-c165a2730efc,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1324,SELECT faculty.room FROM faculty WHERE faculty.rank = 'professor' AND faculty.building = 'NEB',Find the rooms of faculties with rank professor who live in building NEB.,WHERE faculty.rank = 'professor' AND faculty.building = 'NEB',,D1a,67.2310001850128,3,2,"SELECT Room FROM FACULTY WHERE Rank  =  ""Professor"" AND Building  =  ""NEB"""
109,d91920ad-106a-40fd-b6d6-017a76f28b3f,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1874,"SELECT checking.balance , savings.balance FROM accounts JOIN checking ON accounts.custid = checking.custid WHERE accounts.name = 'Brown’s'",Find the checking balance and saving balance in the Brown’s account.,WHERE accounts.name = 'Brown’s',,D1c,21.739000082016,4,2,"SELECT T2.balance ,  T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T1.name  =  'Brown'"
110,a27dfbf2-3da1-45f6-8c88-90ff348e2ecd,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,760,"SELECT medicine.name , medicine.trade_name FROM medicine WHERE medicine.fda_approved = 'yes'",What are the names and trade names of the medicines which has 'Yes' value in the FDA record?,,,D1a,11.0629999637604,5,2,"SELECT name ,  trade_name FROM medicine WHERE FDA_approved  =  'Yes'"
111,b96eb3be-c7c2-43ae-a2d1-5663723640bb,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1267,SELECT project_staff.role_code FROM project_staff WHERE project_staff.staff_id = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1,What are the staff roles of the staff who,WHERE project_staff.staff_id = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1 AND project_staff.date_from = 1 AND project_staff.date_to = 1,,"G1, I2, A1",50.7840001583099,6,2,SELECT role_code FROM Project_Staff WHERE date_from  >  '2003-04-19 15:06:20' AND date_to  <  '2016-03-15 00:33:18'
112,7c801572-7a74-404b-b04e-40f7fdf6cff5,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1160,"SELECT mountain.id , mountain.name FROM mountain JOIN photos ON mountain.id = photos.mountain_id WHERE mountain.height > 'mountains'",What are the id and name of the photos for mountains?,WHERE mountain.height > 'mountains',,"D1, G1",34.1579999923706,7,2,"SELECT T1.id ,  T1.name FROM mountain AS T1 JOIN photos AS T2 ON T1.id  =  T2.mountain_id WHERE T1.height  >  4000"
113,2d9b418f-125f-47aa-8bf8-763f64069349,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1816,"SELECT album.title , album.albumid FROM album JOIN track ON album.albumid = track.albumid WHERE track.unitprice > 1",What are the titles and ids for albums containing tracks with unit price greater than 1?,,* missing a GROUP BY keyword in the SQL query,A1,687.026999950409,8,2,"SELECT T1.Title ,  T2.AlbumID FROM ALBUM AS T1 JOIN TRACK AS T2 ON T1.AlbumId  =  T2.AlbumId WHERE T2.UnitPrice  >  1 GROUP BY T2.AlbumID"
114,e5d36002-bc6a-498c-9fc6-b9eacf170187,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1501,SELECT student.lname FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE sportsinfo.onscholarship = 'y',Show last names for all student who are on scholarship.,WHERE sportsinfo.onscholarship = 'y',,D1a,19.239000082016,9,2,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y'
115,6b45a4a6-3c95-4206-801d-a68230a03f4d,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,604,SELECT COUNT( * ) FROM lessons WHERE lessons.lesson_status_code = 'cancelled',How many lessons have been cancelled?,WHERE lessons.lesson_status_code = 'cancelled',,D1a,22.5810000896454,10,2,"SELECT count(*) FROM Lessons WHERE lesson_status_code = ""Cancelled"";"
116,f6fc39b7-6389-4a95-9c33-61658e4b79a3,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1612,SELECT addresses.state_province_county FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id GROUP BY addresses.state_province_county HAVING COUNT( * ) >= 2,What are the names of the states that have 2 to 4 employees living there?,COUNT( * ) >= 2,,"F1, D1",23.8949999809265,11,2,SELECT T1.state_province_county FROM Addresses AS T1 JOIN Staff AS T2 ON T1.address_id = T2.staff_address_id GROUP BY T1.state_province_county HAVING count(*) BETWEEN 2 AND 4;
117,b757a538-ff97-4aff-be00-ec051487b1aa,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1623,SELECT COUNT( * ) FROM customers JOIN lessons ON customers.customer_id = lessons.customer_id WHERE customers.first_name = 'Rylan' AND customers.last_name = 'Goodwin',How many lessons taken by customer with first name as Rylan and last name as Goodwin were completed?,WHERE customers.first_name = 'Rylan' AND customers.last_name = 'Goodwin',,F4,29.319000005722,12,2,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";"
118,04c9bec2-e35d-48be-b13e-d8bafdcb94d4,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1745,"SELECT car_makers.maker , model_list.model FROM car_makers JOIN model_list ON car_makers.id = model_list.maker",What are all the makers and models?,"JOIN, model_list, ON, car_makers.id = model_list.maker",,E1,32.1600000858307,13,2,"SELECT Maker ,  Model FROM MODEL_LIST;"
119,b17342bc-c4fc-42e1-8f2a-8c4232d74489,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2013,"SELECT COUNT( * ) , artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.languages = 'English' GROUP BY artist.artist_name",Find the names and number of works of all artists who have at least one English songs.,WHERE song.languages = 'English' ,missing a HAVING keyword,"D1a, A1",102.108000040054,14,2,"SELECT T1.artist_name ,  count(*) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english"" GROUP BY T2.artist_name HAVING count(*)  >=  1"
120,a3f8f7eb-292c-4423-a3b6-c0b185710f1b,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2002,SELECT song.f_id FROM files WHERE files.formats = 'mp4' OR song.resolution > 720,What are the ids of all songs that are available on mp4 or have a higher resolution than 720?,,,"CM4, A1e",46.8320000171661,15,2,"SELECT f_id FROM files WHERE formats  =  ""mp4"" UNION SELECT f_id FROM song WHERE resolution  >  720"
121,33f1ab58-a54b-4e87-8639-22a88f3c7ee8,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2016,"SELECT DISTINCT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.resolution > 900",What is the name and country of origin for each artist who has released a song with a resolution higher than 900?,,missing a GROUP BY keyword,F4,178.342000007629,16,2,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1"
122,4d74ec41-7b27-4694-8f7d-7401c272bdf2,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2339,SELECT lessons.lesson_id FROM lessons JOIN staff ON lessons.staff_id = staff.staff_id WHERE staff.nickname LIKE '%s%',What are the the lesson ids of all staff taught by Janessa Sawayn whose nickname has the letter s?,,,F4,29.8199999332428,17,2,"SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";"
123,41e13672-5089-49da-bbf8-f826e53d5bd9,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,733,SELECT AVG( track.unitprice ) FROM genre JOIN track ON genre.genreid = track.genreid WHERE genre.name = 'jazz',Find the average unit price of jazz tracks.,WHERE genre.name = 'jazz',,D1a,90.7260000705719,18,2,"SELECT AVG(UnitPrice) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Jazz"""
124,596bf4c5-0e1b-47e1-9d7f-24e405a88454,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1963,SELECT AVG( customer.credit_score ) FROM customer JOIN loan ON customer.cust_id = loan.cust_id,Find the average credit score of the customers who have some loan.,"JOIN, loan, ON, customer.cust_id = loan.cust_id",,I1,119.963000059128,19,2,SELECT avg(credit_score) FROM customer WHERE cust_id IN (SELECT cust_id FROM loan)
125,98bfd956-a653-4478-8b4a-a106750979c2,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1624,SELECT COUNT( * ) FROM customers JOIN lessons ON customers.customer_id = lessons.customer_id WHERE customers.first_name = 'Ryan' AND customers.last_name = 'Goodwin',How many lessons did the customer Ryan Goodwin complete?,,,F4,16.1349999904633,20,2,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";"
126,49100ac5-75d9-40d4-9046-f892f0d2d59e,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2186,SELECT AVG( gradeconversion.gradepoint ) FROM student WHERE student.lname = 'Smith',Find the average grade point of student whose last name is Smith.,,,"CM4, CE2",34.8669998645782,21,2,"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith"""
127,a2871aae-69dc-40c2-8ee8-7026906804ff,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2027,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'Bangladesh' AND song.rating > 7,Find the names of the artists who are from Bangladesh and have never received rating higher than 7.,,,A1b,54.7940001487732,22,2,"SELECT DISTINCT artist_name FROM artist WHERE country  =  ""Bangladesh"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  7"
128,071491a5-fec6-47ec-a2ae-0714911341b0,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1141,SELECT COUNT( * ) FROM postseason WHERE postseason.losses = 1885 AND postseason.ties = 1,"Find the number of tied games (the value of ""ties"" is '1') in 1885 postseason.",WHERE postseason.losses = 1885 AND postseason.ties = 1,,BF4,24.7449998855591,23,2,SELECT count(*) FROM postseason WHERE YEAR  =  1885 AND ties  =  1;
129,0a5f8a10-a7f8-49d4-82f7-6aad1b25c933,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1876,"SELECT accounts.name FROM accounts, checking, savings WHERE accounts.name = (SELECT accounts.name , checking.balance , savings.balance , SUM( savings.balance ) FROM accounts JOIN checking ON accounts.custid = checking.custid JOIN savings ON checking.balance = savings.custid)","Find the name, checking balance and savings balance of all accounts in the bank sorted by their total checking and savings balance in descending order.",,,"CL1, BL3, KA1b, CE2",47.6300001144409,24,2,"SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance + T3.balance DESC"
130,5c5874be-8cbb-40e5-abbf-daefd2b23233,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2010,"SELECT MAX( files.duration ) , AVG( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id ORDER BY song.languages ASC","What are the maximum duration and resolution of all songs, for each language, ordered alphabetically by language?",,"Using wrong aggregate functions (AVG, MAX, MIN etc)",A1,62.3840000629425,25,2,"SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages"
131,95b78231-4092-4664-9623-e91df00b5442,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1903,SELECT COUNT( * ) FROM participants JOIN participants_in_events ON participants.participant_id = participants_in_events.participant_id WHERE participants.participant_details LIKE '%Dr%',How many events had participants whose details had the substring 'Dr.',WHERE participants.participant_details LIKE '%Dr%',,D1c,40.6110000610352,26,2,SELECT count(*) FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE T1.participant_details LIKE '%Dr.%'
132,bb765fe2-823d-4ca4-ac89-ca1a45c1d513,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,46,SELECT COUNT( * ) FROM medicine WHERE medicine.fda_approved = 'no',How many medicines were not approved by the FDA?,WHERE medicine.fda_approved = 'no',,D1a,7.58200001716614,27,2,SELECT count(*) FROM medicine WHERE FDA_approved  =  'No'
133,e0a96398-84c0-412d-8581-1bf9078d8ca5,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2118,"SELECT DISTINCT student.fname , student.lname FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore' AND student.sex = 'f'","Give me the first name and last name for all the female members of the club ""Bootup Baltimore"".",,,"D1a, E1",53.2909998893738,28,2,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F"""
134,9009e34d-5bbd-470e-a343-9d6e54113213,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2123,"SELECT DISTINCT student.fname , student.lname FROM club JOIN member_of_club ON club.clubid = member_of_club.clubid JOIN student ON student.stuid = member_of_club.stuid WHERE club.clubname = 'Bootup Baltimore' AND member_of_club.position = 'president'","What are the first and last name of the president of the club ""Bootup Baltimore""?",,,"D1a, E1",38.2699999809265,29,2,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President"""
135,ea2ceae2-9e77-45c1-8115-f47cbfb5ce89,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1712,"SELECT AVG( singer.age ) , MIN( singer.age ) , MAX( singer.age ) FROM singer WHERE singer.country = 'French'","What is the average, minimum, and maximum age for all French singers?",,,D1c,9.82500004768372,30,2,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'"
136,870d1e70-3d0b-48cc-ba58-dcb094b885fa,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1561,"SELECT ref_document_types.document_type_name , COUNT( * ) FROM documents JOIN ref_document_types ON documents.document_type_code = ref_document_types.document_type_code GROUP BY documents.document_type_code",How many documents are there of each type?,,,"CL1, E1",32.8919999599457,31,2,"SELECT document_type_code ,  count(*) FROM Documents GROUP BY document_type_code"
137,07cedefd-7a2b-403f-8233-c87989c62408,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2077,SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON trained_in.physician = physician.employeeid WHERE physician.name = 'John Wen' AND procedures.cost<5000,Find the names of all procedures such that the cost is less than 5000 and physician John Wen was trained in.,,,"E1, I1",99.7229998111725,32,2,"SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
138,bf9c8226-6662-4efd-a236-fe7c76a2ec3a,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2076,SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON trained_in.physician = physician.employeeid JOIN procedures ON procedures.code = trained_in.treatment JOIN physician ON physician.employeeid = trained_in.physician WHERE physician.name != 'John Wen' AND procedures.cost > 1000,"Among the procedures that cost more than 1000, which were not specialized in by physician John Wen?",,,"E1, I1",12.6059999465942,33,2,"SELECT name FROM procedures WHERE cost  >  1000 EXCEPT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
139,6eb7dda3-37eb-444d-98ef-45df825a0556,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1956,SELECT customer.cust_name FROM customer EXCEPT SELECT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id WHERE loan.loan_type = 'Mortage',What are the names of customers who have not taken a Mortage loan?,,,D1b,19.6289999485016,34,2,SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages'
140,4c4e3d0d-0b29-403f-8fce-2de3756ba427,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2059,SELECT physician.name FROM prescribes JOIN medication ON prescribes.medication = medication.code JOIN prescribes ON physician.employeeid = prescribes.physician WHERE medication.name = 'Thesisin',What is the names of the physicians who prescribe medication Thesisin?,,,CM4,43.1219999790192,35,2,"SELECT DISTINCT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.name  =  ""Thesisin"""
141,6d6a892f-0a6a-4f61-a99b-f01489c0947f,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1783,"SELECT DISTINCT tv_channel.series_name , tv_channel.content FROM tv_channel",List the number of different series names and contents in the TV Channel table.,,,A1b,18.643000125885,36,2,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;"
142,72266e8f-64e1-4433-a92b-c6de66a81da1,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,597,SELECT COUNT( * ) FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id WHERE addresses.state_province_county = 'Georgia',How many staff live in state Georgia?,,,E1,29.1219999790192,37,2,"SELECT count(*) FROM Addresses WHERE state_province_county = ""Georgia"";"
143,ed965dc8-730b-43b8-b0d9-2b191b08356c,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,513,SELECT video_games.gname FROM video_games WHERE video_games.gtype = 'collectible cards',What are the names of all video games that are collectible cards?,,,"D1a, D1c",17.944000005722,38,2,"SELECT gname FROM Video_games WHERE gtype  =  ""Collectible card game"""
144,c9271dcb-a754-45ec-a65d-397a3d24027c,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,530,SELECT sportsinfo.stuid FROM sportsinfo WHERE sportsinfo.onscholarship = 'y',List ids for all student who are on scholarship.,,,D1a,4.90900015830994,39,2,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y'
145,1ac24aae-87ba-4ad8-bd62-2c03a22c39a2,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2016,"SELECT DISTINCT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.resolution > 900",What is the name and country of origin for each artist who has released a song with a resolution higher than 900?,"DISTINCT, WHERE song.resolution > 900",,"F4, I1",134.743000030518,16,2,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1"
146,0a84c018-5fa0-45d0-9f3a-d0f38cae1498,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2339,SELECT lessons.lesson_id FROM lessons JOIN staff ON lessons.staff_id = staff.staff_id WHERE staff.nickname LIKE '%s%',What are the the lesson ids of all staff taught by Janessa Sawayn whose nickname has the letter s?,WHERE staff.nickname LIKE '%s%',,"F4, I1",56.0899999141693,17,2,"SELECT T1.lesson_id FROM Lessons AS T1 JOIN Staff AS T2 ON T1.staff_id = T2.staff_id WHERE T2.first_name = ""Janessa"" AND T2.last_name = ""Sawayn"" AND nickname LIKE ""%s%"";"
147,3a816eef-ae79-43fa-bfe8-cd3cfa89f32d,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,733,SELECT AVG( track.unitprice ) FROM genre JOIN track ON genre.genreid = track.genreid WHERE genre.name = 'jazz',Find the average unit price of jazz tracks.,,,D1a,15.5280001163483,18,2,"SELECT AVG(UnitPrice) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Jazz"""
148,8c7fa3e0-5fcc-40c5-8700-075a6c0eeb94,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1963,SELECT AVG( customer.credit_score ) FROM customer JOIN loan ON customer.cust_id = loan.cust_id,Find the average credit score of the customers who have some loan.,customer.cust_id = loan.cust_id,,"I2, L4",262.513000011444,19,2,SELECT avg(credit_score) FROM customer WHERE cust_id IN (SELECT cust_id FROM loan)
149,4a01d403-1a05-46a0-8f59-58e7909659ae,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1624,SELECT COUNT( * ) FROM customers JOIN lessons ON customers.customer_id = lessons.customer_id WHERE customers.first_name = 'Ryan' AND customers.last_name = 'Goodwin',How many lessons did the customer Ryan Goodwin complete?,WHERE customers.first_name = 'Ryan' AND customers.last_name = 'Goodwin',,"F4, I1",170.34500002861,20,2,"SELECT count(*) FROM Lessons AS T1 JOIN Customers AS T2 ON T1.customer_id  = T2.customer_id WHERE T2.first_name = ""Rylan"" AND T2.last_name = ""Goodwin"" AND T1.lesson_status_code = ""Completed"";"
150,7a41a381-eef2-428f-9812-ae7ac856681a,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2186,SELECT AVG( gradeconversion.gradepoint ) FROM student WHERE student.lname = 'Smith',Find the average grade point of student whose last name is Smith.,"WHERE student.lname = 'Smith', student",,"F4, CE2",144.911000013351,21,2,"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith"""
151,523d5b3b-83e6-4092-99b4-125cc8c196f4,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2027,SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'Bangladesh' AND song.rating > 7,Find the names of the artists who are from Bangladesh and have never received rating higher than 7.,,,"A1b, I1, A1d",76.6800000667572,22,2,"SELECT DISTINCT artist_name FROM artist WHERE country  =  ""Bangladesh"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  7"
152,8fbb522e-5175-4d60-bf46-33530133f2f5,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1141,SELECT COUNT( * ) FROM postseason WHERE postseason.losses = 1885 AND postseason.ties = 1,"Find the number of tied games (the value of ""ties"" is '1') in 1885 postseason.",,,"BF4, I1",142.18799996376,23,2,SELECT count(*) FROM postseason WHERE YEAR  =  1885 AND ties  =  1;
153,b2fd1e91-8b44-4c19-b2a5-4509a7a056a6,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1876,"SELECT accounts.name FROM accounts, checking, savings WHERE accounts.name = (SELECT accounts.name , checking.balance , savings.balance , SUM( savings.balance ) FROM accounts JOIN checking ON accounts.custid = checking.custid JOIN savings ON checking.balance = savings.custid)","Find the name, checking balance and savings balance of all accounts in the bank sorted by their total checking and savings balance in descending order.","WHERE accounts.name = (SELECT accounts.name , checking.balance , savings.balance , SUM( savings.balance ) FROM accounts JOIN checking ON accounts.custid = checking.custid JOIN savings ON checking.balance = savings.custid)",,"L4, K2, KA1b, BL3",114.078000068665,24,2,"SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance + T3.balance DESC"
154,87d2f362-1d77-4d0f-bd8a-203601bcadc3,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2010,"SELECT MAX( files.duration ) , AVG( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id ORDER BY song.languages ASC","What are the maximum duration and resolution of all songs, for each language, ordered alphabetically by language?",,,BL3,52.5709998607635,25,2,"SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages"
155,ddfb8cce-e26a-4e19-a495-497d0bb2bbe8,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1903,SELECT COUNT( * ) FROM participants JOIN participants_in_events ON participants.participant_id = participants_in_events.participant_id WHERE participants.participant_details LIKE '%Dr%',How many events had participants whose details had the substring 'Dr.',WHERE participants.participant_details LIKE '%Dr%',,DF2,60.675999879837,26,2,SELECT count(*) FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE T1.participant_details LIKE '%Dr.%'
156,575dda56-0441-4f7b-ad28-9d4780b2ffcd,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,46,SELECT COUNT( * ) FROM medicine WHERE medicine.fda_approved = 'no',How many medicines were not approved by the FDA?,,,D1a,7.79499983787537,27,2,SELECT count(*) FROM medicine WHERE FDA_approved  =  'No'
