,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,error_classification_x,zhengn,record_id_y,error_classification_y
125,1034,What is the name of the song that was released in the most recent year?,SELECT song.song_name FROM song ORDER BY song.releasedate DESC LIMIT 1,"SELECT song_name ,  releasedate FROM song ORDER BY releasedate DESC LIMIT 1",tianyi,d8959198-76de-4cdb-bde9-3bb791570c96,AN2,zhengning,202e1aa7-93cd-446c-8c57-32984add257b,AN2
126,297,How many Patent outcomes are generated from all the projects?,SELECT COUNT(*) FROM Project_Outcomes,SELECT count(*) FROM Project_outcomes WHERE outcome_code  =  'Patent',tianyi,c43b06bf-a9c7-4f42-bdda-44291cc198bf,"F4, BL3",zhengning,d714bd43-3f40-460e-aa7a-7d5b020ffc3d,"F4, BL3"
127,946,"For each county, find the name of the county and the number of delegates from that county.","SELECT county.County_name, COUNT(*) FROM county GROUP BY county.County_name","SELECT T1.County_name ,  COUNT(*) FROM county AS T1 JOIN election AS T2 ON T1.County_id  =  T2.District GROUP BY T1.County_id",tianyi,6f71a47b-c880-4ad6-b325-95e121df797e,"BN1, E1, F4",zhengning,df2fbe25-78d6-40f6-9c27-0ddc0961cde6,"CE2, BN1, F4"
128,1070,Find the names of the channels that are broadcast in the morning.,"SELECT channel.Name FROM channel JOIN broadcast ON channel.Channel_ID = broadcast.Channel_ID WHERE broadcast.Time_of_day = ""morning""",SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',tianyi,4eb7c9b4-330f-4770-aeae-48091d7982ab,"BN1, E1, D1a",zhengning,8ee8876b-f9c4-4c23-89fa-84b3a29fcfcc,"CE2, BN1, D1a"
129,1285,What are the names and hours spent practicing of every student who received a yes at tryouts?,"SELECT Tryout.cName, Player.HS FROM Tryout JOIN Player ON Tryout.pID = Player.pID WHERE Player.yCard = ""VALUE""","SELECT T1.pName ,  T1.HS FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T2.decision  =  'yes'",tianyi,54b48c78-2850-404c-a386-dd185c776b31,"D1, BF4, D1a",zhengning,98aea79b-7de3-4ffd-a5a1-da835c25db82,"CF5, CL1, D1a"
130,624,"What is the weekly rank for the episode ""A Love of a Lifetime""?","SELECT TV_series.Weekly_Rank FROM TV_series WHERE TV_series.Episode = ""A Love of A Lifetime""","SELECT Weekly_Rank FROM TV_series WHERE Episode = ""A Love of a Lifetime"";",tianyi,f1976a82-3f5f-41ec-88d6-9d44ed5fdb74,"D1, BF4, D1a",zhengning,80b140d5-99b9-495d-bccb-3f023bb6ed8a,"CF5, CL1, D1a"
131,1349,What are the card numbers of members from Kentucky?,"SELECT member.Card_Number FROM member WHERE member.Hometown = ""Kentucky""","SELECT card_number FROM member WHERE Hometown LIKE ""%Kentucky%""",tianyi,9533f12e-175b-440e-bfce-53783cda00ab,"P2, D1a",zhengning,0c6ac0a6-f683-4b14-8470-60cf398e91dc,"D1, D1a"
132,1037,Find the id of the song that lasts the longest.,SELECT song.f_id FROM song ORDER BY song.f_id DESC LIMIT 1,SELECT f_id FROM files ORDER BY duration DESC LIMIT 1,tianyi,f5af4046-dcec-47a8-9335-453da35a39e2,"P2, K3",zhengning,300ec568-aef8-40ee-aa83-d80dda96f6a3,"CM6, D1"
133,1298,"List the open date of open year of the shop named ""Apple"".","SELECT shop.Open_Date FROM shop WHERE shop.Shop_Name = ""Apple""","SELECT Open_Date ,  Open_Year FROM shop WHERE Shop_Name  =  ""Apple""",tianyi,8e30bc9a-a597-45e9-9790-5ee26090f2ba,BL3,zhengning,01767e06-c90b-4e0a-9d65-b5576ed53a86,"CM6, BL3"
134,1244,"What are the number of international and domestic passengers of the airport named London ""Heathrow""?","SELECT airport.International_Passengers FROM airport WHERE airport.Airport_Name = ""London"" AND airport.Domestic_Passengers = ""Heathrow""","SELECT International_Passengers ,  Domestic_Passengers FROM airport WHERE Airport_Name  =  ""London Heathrow""",tianyi,454cbd41-17c2-4dbc-bf91-e63f02a6c598,"K3, F4, D1c",zhengning,283c60d1-13a5-4ab8-9c42-26c595aac842,D1
135,332,What are the course names for courses taught on MTW?,"SELECT Course.CName FROM Course WHERE Course.CID = ""MTW""","SELECT CName FROM COURSE WHERE Days  =  ""MTW""",tianyi,09f2f16d-ae6c-4de5-afd5-ee0406219d79,"F4, BL3, BF4, D1c",zhengning,6a13be98-750d-4223-aa41-e40bfcd9d894,"D1, BF4, BL3"
136,719,What are the public schools and what are their locations?,SELECT university.Location FROM university,"SELECT school ,  LOCATION FROM university WHERE affiliation  =  'Public'",tianyi,ce2226fb-f156-4dd6-ba54-95ddda7ea4e7,"BF4, F4, BL3",zhengning,307128e4-1047-427a-9ba3-103c1e609e98,"BF4, F4, BL3"
137,1402,What are the last names for all scholarship students?,SELECT Student.LName FROM Student,SELECT T2.Lname FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.onscholarship  =  'Y',tianyi,d6237f0e-a421-46ec-a463-8e922e98797a,,zhengning,6343ccc6-d2fe-4721-a939-6ae34975ed3b,"CM4, CE2, BL3"
