,sql_id,username_x,record_id_x,error_classification_x,username_y,record_id_y,error_classification_y
345,966,tianyi,51d9444c-2753-4621-b4f1-14441379de0d,"E1, BL1, D1, N3",zhengning,ec0a1eba-2ccb-43c3-854f-029bf42be55b,"F1, E1, BL1, N3, D1"
346,969,tianyi,475b38d1-d034-4e54-8776-7a3cf2bd144d,E1,zhengning,210c0428-a39a-451e-8a6a-a2858b21e70f,E1
347,971,tianyi,3026ea27-3d73-4c28-956b-83f55c1d04d7,"BK1, BL1, N3",zhengning,4356848c-1690-4399-afeb-260f6864d82a,"BK1, CM6, BL1, N3"
348,972,tianyi,e93729f7-d2cd-4dd1-b24e-111743ea1395,"BK1, BL1, N3",zhengning,691d9a93-adb4-4ba3-ba5d-33b9e1bda5b2,"E1, CM6, BL1, N3"
349,977,tianyi,77086b3c-3fbe-4b65-b64b-e03f2209f98b,L4,zhengning,f2873466-44b6-4253-8f54-a51da3524b48,"O2, F4"
350,978,tianyi,c13a04fb-688f-49f8-b0c4-9bfced7c46cd,L4,zhengning,a8c1127c-a6fa-4c1a-bb30-9427bbaee49a,"O2, F4"
351,979,tianyi,1900bab3-1c78-4a2b-864c-41e03f838954,"L4, BF4",zhengning,6c6f7e77-456f-4fb8-8912-0b13c3ab0f2f,"O2, F4"
352,981,tianyi,9d2162d0-6580-43d0-be1f-18c5324012c1,"BN1, BE5, BL1",zhengning,604f84e0-17b5-4740-842b-49ade5e8c419,"BN1, BE5, BL1, CL1"
353,982,tianyi,24657fe2-ac4d-4bfc-ac5e-86297d06c56b,"BN1, BE5, BL1",zhengning,53db2e32-1d29-4c46-bdf7-27e4818bfec6,"CM4, BN1, BE5, BL1"
354,985,tianyi,92bab1ac-e3de-4cfa-9c93-59ccec127689,"BN1, BL1",zhengning,55fe7dc4-505f-4ef4-b507-d38cd441c281,"F3, A1f"
355,986,tianyi,4b29cbff-8275-41f5-a6ad-ccaef3807fe6,"BN1, BF4",zhengning,4db39860-00ff-4846-b8ed-83701b4a3f17,"A1f, BL1"
356,987,tianyi,b9173606-99ce-4042-814a-fe23acddba9f,"E1, A1b",zhengning,7b669e9e-0b91-4bab-8b4c-13a98d1fc5c9,"CE2, A1b"
358,991,tianyi,61ba54aa-556b-48c1-a3f8-06e155d6099c,"F4, BL1",zhengning,d6386425-48af-4d97-a245-06c820866cea,"F4, BL1, CL1"
359,992,tianyi,cb12c66d-c61a-4b94-a424-341b58a03ce3,"F4, BL1, CE2",zhengning,13ab4434-640c-43d4-9017-b51637280d87,"F4, BL3, BL2, CE2"
360,995,tianyi,1bfb1be6-c566-4528-b7cd-73b2e6626e36,BL3,zhengning,9e3b2317-e575-4536-89b1-c8fedcfd58ee,"L5, BN1, BL1"
361,996,tianyi,af195b15-4232-48d8-a5bf-496e2f168c8c,"BL3, BN1, E1",zhengning,d0ab8804-5211-4659-9781-80c2562512e9,"BL3, BN1, CM6, BE5"
362,997,tianyi,aa20dc0a-dfe5-4007-9c45-e91ecc39f81d,"BN1, E1",zhengning,992fe1a5-2fff-4938-a243-42d8c3333c4a,"E1, CL1"
363,998,tianyi,e62358df-bc97-48b1-a1ae-7bad7a5fff78,E1,zhengning,69db6298-8b8a-4c00-8551-f1aaa0eb9d62,E1
364,999,tianyi,5f24eb09-6c6c-4831-b5f5-1e3f0faa59ad,"BE5, BL1",zhengning,2bd34552-7792-4179-b9dc-018a30f1b8b6,"CE2, CL1"
365,1000,tianyi,f41be7c3-f91e-4744-910c-6968d2d2f869,BL3,zhengning,aa7bc699-6934-4035-94de-cd4ff28f58ee,BL1
366,1001,tianyi,1ee6b6e3-ebef-42e3-9b95-8a4f66393e16,BE5,zhengning,51ff30cf-b5e9-4e25-91a5-c061733a0b77,BE5
367,1005,tianyi,bdca0146-0276-482b-8b04-4794e02a1a62,BL1,zhengning,03c3db81-b696-447c-a048-f42e5a9a9ac3,"BL2, K2"
368,1009,tianyi,d4f2d0a1-4735-45cc-a33d-b9d593816d2a,K2,zhengning,11585c4f-851b-469d-bb43-a9c3067209f4,K2
369,1011,tianyi,1eb44dcf-5101-4315-9a8b-ffa2ce719137,D1c,zhengning,3c9c29cf-a7aa-47d1-8a92-ee1a789fdb08,P3
370,1012,tianyi,2a2f6408-77d5-4618-bffa-aa6c95e6aa90,F4,zhengning,ae1eabaa-a91d-4b71-ba08-d56a277e0f5b,F4
371,1014,tianyi,14f96a29-b02a-4cec-b4ec-b3987fdb2854,"BN1, E1, BL1",zhengning,5e0940d0-521f-4e57-aaa7-eaac803a14dd,"L5, BN1, E1, CL1"
372,1015,tianyi,ea188048-24ad-4af6-9f65-b882c7416234,BL1,zhengning,1c5cb23d-2ab6-41bf-9b05-14a11fa08c22,BL1
373,1016,tianyi,ae3bd0a0-8f2e-40bb-86ea-de22bc2e4e83,"L4, BL1, AN2",zhengning,5d6913ad-c0f5-4fbd-a0d4-6b7e8e53a3d1,"A1f, AN2, CL1"
374,1017,tianyi,9b65fee1-f06e-4278-8a7c-1c6a1ce6728e,"BK1, BL2, L4",zhengning,a7a7219e-32b1-4961-9265-960a56d5b295,"L5, Q1"
375,1020,tianyi,f6e18781-9f65-497d-b34e-c4b9c051d4b8,BL1,zhengning,30888b53-bde7-486d-9d10-8dd484bc5a9a,BL1
376,1021,tianyi,089c4174-e627-4392-9bf1-dbb8ba9d8787,BL1,zhengning,70f5e063-bde3-43fb-b3d2-d1b9ccf1ea39,BL1
377,1022,tianyi,96205d36-7874-4e05-9bb2-e294e05c46dd,BL1,zhengning,70a3fb57-6125-4ad0-a546-275cdfb6ecae,BL1
378,1023,tianyi,6f578af4-3aba-4031-912a-2046c08d9c13,BL1,zhengning,3bfa632c-8e47-4d6c-852a-7ae08eed5add,BL1
379,1034,tianyi,11a848d2-cd6c-441d-93ad-af7495dae72b,"BL3, BK1",zhengning,9f35f746-07ca-4d35-81f3-816e833efe8f,BL3
380,1035,tianyi,f6537029-381d-4608-bf77-cee2bb400322,BL3,zhengning,29b0cdbc-066a-40f2-bd5c-4668c2ce3f58,"BL3, KA1b"
381,1036,tianyi,d50ca2ef-cda4-4fab-9c11-b4eef6b1eac2,BK1,zhengning,fc9c4193-37dd-4771-acfc-6c788ccbf7f7,"BK1, CM6"
382,1037,tianyi,f900461b-6b21-42d3-91dc-4db8ebc8a3fd,BK1,zhengning,81825323-b8a5-4849-b229-ed17dfc3b700,"BK1, CM6"
383,1038,tianyi,d1e43fb3-afa2-44ab-ae5a-a4b6d8744d62,"BL1, CE2, A1b",zhengning,ae2b9913-9c2d-4076-b9ef-79c36aeb7ad8,"BL3, BL2, CM6, CE2, A1b"
384,1039,tianyi,dd29ac38-3e51-420a-8bfa-c15c2bb244d6,"BL1, A1b",zhengning,c394d90a-6a5e-4487-b0ae-a27ea8dc7e59,"CL1, A1b"
385,1042,tianyi,1f7e7822-c585-4364-aa7e-78ee0943aa30,"BL3, E1, D1c, P1",zhengning,80ed2dae-cec1-4625-9e44-b7e2ace04a0d,"E1, BL1, P1"
386,1043,tianyi,f449fac4-4de9-4264-8302-221788b3d4b2,"BF4, P1",zhengning,46de713b-648e-4dd8-83fb-ddbc65c592b3,"CM6, BF4, P1"
387,1044,tianyi,93cac82e-861c-4a5c-a861-220c170512e6,D1c,zhengning,3a512031-6221-4729-88b8-94e36d08728a,D1c
388,1045,tianyi,1f27946b-0ba6-443d-a88c-15aec16445b6,"BL3, D1c",zhengning,63909ce1-3ac6-4b60-8ebd-2352252be3db,"D1c, BL1"
389,1046,tianyi,5bd76c3e-496e-4aa5-8b64-a17bfd68b2bb,"D1a, BF4",zhengning,58662afa-290e-418e-bd6d-f1bdaf1807c1,"D1a, BF4"
390,1047,tianyi,a6d673e9-3ab9-4204-8025-949ebb3a1718,"D1a, D1",zhengning,a9307c28-73c3-43db-9066-be430f8f56b6,D1
391,1048,tianyi,76087f56-3ca9-4e8b-9496-a7483c94dea0,D1,zhengning,aaab21c9-37ad-4f1c-b042-3ee1cc00b284,D1
392,1049,tianyi,1d9954ed-0ea7-4430-a5f4-1d520da369fb,D1,zhengning,96bd181e-14f3-442a-b0d2-70344b9e1c85,D1
393,1051,tianyi,4489d953-f469-4e7f-87c0-5427f3e9f257,F3,zhengning,798e86b9-ae82-470e-aa63-9b1cfaf16f31,F3
394,1054,tianyi,5e0d0156-a870-460a-b671-63e66b663b30,BL3,zhengning,b5cd0de9-0974-4544-931b-b631108aa9c7,BL1
395,1055,tianyi,b64c547b-72a7-417a-9666-b432c1630711,"BN1, E1",zhengning,30a087eb-d196-48cc-a3bf-41ec4efdec77,"BN1, E1"
396,1056,tianyi,500a6d8c-f305-402e-b03d-42659c8e3f47,"BK1, E1",zhengning,fa3bf04d-c506-453d-9519-a931995a3bb4,"BK1, E1"
397,1057,tianyi,7bfdad85-0c71-4af2-9ba0-0f261a613ed2,"BK1, E1",zhengning,9f75366e-810c-43ce-b679-d378dbbe35ca,"BK1, E1"
398,1059,tianyi,05c4b4b0-88b6-4914-9e0e-2b29790f13dc,"F4, D1c",zhengning,c1e3a633-31f3-40fb-b98c-3c5a60c6f11f,F4
399,1060,tianyi,635f3bb1-dd76-4a75-bf8e-eaa4afa135ec,D1a,zhengning,3e567976-6d39-4c99-a80c-adf1d8c67423,D1a
400,1061,tianyi,68db669a-ce63-42af-bfb0-6f17373fdbd6,"D1a, D1",zhengning,795ed428-a401-4eef-83c5-77b3668423de,D1a
401,1062,tianyi,96bf36b1-f8bb-412b-8883-e86f47e63a8f,"D1a, BF4",zhengning,8f91970f-be5a-4bf3-8062-5afba6e67f47,"D1a, BF4"
402,1063,tianyi,065d5703-df75-4df0-b7e4-e3b50c39fa55,BF4,zhengning,5fff03ae-83a1-4669-83fd-487e43154ee0,BF4
