record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,Code,Coder,duration,cur_id,batch_id,GT_sql
6f6cb2ee-9ce6-4ff1-9072-05b76de23e80,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2374,SELECT model_list.model FROM cars_data ORDER BY cars_data.horsepower ASC LIMIT 1,What is the model of the car with the smallest amount of horsepower?,model_list.model,"In the Hypothetical query, the column name 'model_list.model' is incorrect. It should be 'cars_data.model'.;  The Hypothetical query is missing important information: 'JOIN CARS_DATA CAR_NAMES.MakeId = CARS_DATA.Id'.",Fail to use JOIN; Inappropriate use of attribute,CE2; CL1,Zheng Z,371.9819999,24,1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
35d0f36d-532f-4ab4-88b9-dafd976edf7d,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2374,SELECT model_list.model FROM cars_data ORDER BY cars_data.horsepower ASC LIMIT 1,What is the model of the car with the smallest amount of horsepower?,model_list.model,"1, no column ""model_list"", 
2, grammar error
3, table error",Inappropriate use of attribute; Inappropriate syntax use; inappropriate use of table,CL1; H1,Zheng Z,290.8829999,24,1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
386363b9-cca6-4f41-b08a-ed8d01d5b792,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2374,SELECT model_list.model FROM cars_data ORDER BY cars_data.horsepower ASC LIMIT 1,What is the model of the car with the smallest amount of horsepower?,model_list.model,error in identifying the table -- should refer to the CAR_NAMES table to get the name of the car,Inappropriate use of table,CL1,Zheng Z,62.93199992,24,1,SELECT T1.Model FROM CAR_NAMES AS T1 JOIN CARS_DATA AS T2 ON T1.MakeId  =  T2.Id ORDER BY T2.horsepower ASC LIMIT 1;
a69b28d6-1c76-4961-bead-a3da3bef2a24,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1151,SELECT SUM( home_game.games ) FROM home_game JOIN team ON home_game.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 2000 and 2010,How many games in total did team Boston Red Stockings attend from 2000 to 2010?,,"Attribute error: it should return 'sum(games)' rather than 'sum('attendance')'. Besides, it should use 'year' rather than 'attendance' in WHERE conditions.",Inappropriate use of attribute; Inappropriate WHERE condition,BF4,Zheng Z,194.973,25,1,SELECT sum(T1.attendance) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year BETWEEN 2000 AND 2010;
07a16bb0-ccb0-45eb-bbb7-977d49f2ff21,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1151,SELECT SUM( home_game.games ) FROM home_game JOIN team ON home_game.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 2000 and 2010,How many games in total did team Boston Red Stockings attend from 2000 to 2010?,WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 2000 and 2010,The Hypothetical query refers to an incorrect column. The column 'home_game.attendance' should be 'home_game.year'.; The Ground truth query refers to an incorrect column. The 'sum(home_game.attendance)' should be 'SUM( home_game.games )' instead.,Inappropriate use of attribute,BF4,Zheng Z,869.816,25,1,SELECT sum(T1.attendance) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year BETWEEN 2000 AND 2010;
899e0f64-91f2-4d32-9fd8-8a3a29ce427c,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1151,SELECT SUM( home_game.games ) FROM home_game JOIN team ON home_game.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 2000 and 2010,How many games in total did team Boston Red Stockings attend from 2000 to 2010?,"SUM( home_game.games ), WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 2000 and 2010","1, misunderstand the keyword ""games"" (I think this case is more of the problem in table's column name)",Misunderstand the query,I1,Zheng Z,4959.284,25,1,SELECT sum(T1.attendance) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year BETWEEN 2000 AND 2010;
8fd24b43-e89c-45c4-b06c-82b4a0e511b4,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1151,SELECT SUM( home_game.games ) FROM home_game JOIN team ON home_game.team_id = team.team_id_br WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 2000 and 2010,How many games in total did team Boston Red Stockings attend from 2000 to 2010?,WHERE team.name = 'Boston Red Stockings' AND home_game.attendance BETWEEN 2000 and 2010,"**GROUND TRUTH seems incorrect**
failed to understand "" attend from 2000 to 2010"" should use the year column instead of the attendance column",Ground truth has error; Misunderstand the query,G; I1; BF4,Zheng Z,109.507,25,1,SELECT sum(T1.attendance) FROM home_game AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' AND T1.year BETWEEN 2000 AND 2010;
8b534ea1-ae61-4a5a-a449-e2e3123731e9,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2051,"SELECT physician.name , affiliated_with.department FROM affiliated_with JOIN physician ON affiliated_with.physician = physician.employeeid WHERE affiliated_with.primaryaffiliation = 1",Find the names of all physicians and their primary affiliated departments' names.,,"Inappropriate JOIN table: it has to join table 'department' to get the department name; 
Inappropriate attribute in result: it should return 'department.name' rather than 'departmentID'.",Inappropriate JOIN; Inappropriate returned attribute,CE2; BL1,Zheng Z,223.5120001,26,1,"SELECT T1.name ,  T3.name FROM physician AS T1 JOIN affiliated_with AS T2 ON T1.EmployeeID  =  T2.physician JOIN department AS T3 ON T2.department  =  T3.DepartmentID WHERE T2.PrimaryAffiliation  =  1"
31356e1d-edf2-4984-a80c-e35111ad300b,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2051,"SELECT physician.name , affiliated_with.department FROM affiliated_with JOIN physician ON affiliated_with.physician = physician.employeeid WHERE affiliated_with.primaryaffiliation = 1",Find the names of all physicians and their primary affiliated departments' names.,"physician.name , affiliated_with.department","The Hypothetical query refers to an incorrect table and incorrect column. The correct one should be 'department.name' instead of 'affiliated_with.department'.; The Hypothetical query is missing an important condition, which is 'JOIN department ON affiliated_with.department = department.DepartmentID'. ",Inappropriate use of table; Inappropriate use of attribute; Inappropriate JOIN,BL1; CE2; CL1,Zheng Z,410.408,26,1,"SELECT T1.name ,  T3.name FROM physician AS T1 JOIN affiliated_with AS T2 ON T1.EmployeeID  =  T2.physician JOIN department AS T3 ON T2.department  =  T3.DepartmentID WHERE T2.PrimaryAffiliation  =  1"
3be07b24-a9e9-46eb-8602-c72710d82eb2,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2051,"SELECT physician.name , affiliated_with.department FROM affiliated_with JOIN physician ON affiliated_with.physician = physician.employeeid WHERE affiliated_with.primaryaffiliation = 1",Find the names of all physicians and their primary affiliated departments' names.,affiliated_with.physician = physician.employeeid,"1, should be ""department ID"" not ""physician""",Inappropraite use of attribute,BE5,Zheng Z,268.0910001,26,1,"SELECT T1.name ,  T3.name FROM physician AS T1 JOIN affiliated_with AS T2 ON T1.EmployeeID  =  T2.physician JOIN department AS T3 ON T2.department  =  T3.DepartmentID WHERE T2.PrimaryAffiliation  =  1"
d838ee77-6018-47e3-8a5d-b0b579c5a30a,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2051,"SELECT physician.name , affiliated_with.department FROM affiliated_with JOIN physician ON affiliated_with.physician = physician.employeeid WHERE affiliated_with.primaryaffiliation = 1",Find the names of all physicians and their primary affiliated departments' names.,"physician.name , affiliated_with.department",should return the name of the department instead of the id of the department,Inappropriate returned attribute,BL1,Zheng Z,44.40200019,26,1,"SELECT T1.name ,  T3.name FROM physician AS T1 JOIN affiliated_with AS T2 ON T1.EmployeeID  =  T2.physician JOIN department AS T3 ON T2.department  =  T3.DepartmentID WHERE T2.PrimaryAffiliation  =  1"
a131c2c9-e643-434c-bc9b-ac4f839f52a0,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1880,"SELECT accounts.name , savings.balance FROM accounts JOIN savings ON accounts.custid = savings.custid JOIN accounts ON accounts.custid = savings.custid WHERE savings.balance<savings.balance GROUP BY accounts.name",Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,,Inappropriate returned attribute: It should return 'the sum of checking and savings balance' rather than only 'savings balance'.,Inappropriate returned attribute,BL1,Zheng Z,179.536,27,1,"SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance"
0b38de8e-0dcb-4772-ae64-7ce59da70f69,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1880,"SELECT accounts.name , savings.balance FROM accounts JOIN savings ON accounts.custid = savings.custid JOIN accounts ON accounts.custid = savings.custid WHERE savings.balance<savings.balance GROUP BY accounts.name",Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,"WHERE savings.balance<savings.balance , accounts.name , savings.balance, GROUP BY, accounts.name, accounts, accounts.custid = savings.custid","A column is missing. The Natural language query is asking for 'the total checking and savings balance', the 'savings.balance' should be 'checking.balance + savings.balance'.; The table 'checking' is referred twice. The 'JOIN accounts ON accounts.custid = savings.custid WHERE savings.balance<savings.balance' should be 'JOIN checking ON accounts.custid = checking.custid WHERE savings.balance < checking.balance'.; The 'GROUP BY accounts.name' is additional. ",Miss attribute in the result; Inappropriate JOIN,BL1; BN1,Zheng Z,1052.545,27,1,"SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance"
8e5b2ddc-c6cc-4e17-9209-f3a5710dfe13,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1880,"SELECT accounts.name , savings.balance FROM accounts JOIN savings ON accounts.custid = savings.custid JOIN accounts ON accounts.custid = savings.custid WHERE savings.balance<savings.balance GROUP BY accounts.name",Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,"accounts.name , savings.balance, WHERE savings.balance<savings.balance , GROUP BY, accounts.name","1, miss one keyword: ""checking"";
2, misunderstand the keyword: comparative target error;",Miss attribute in the result; Misunderstand the query,BL3; I1,Zheng Z,400.122,27,1,"SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance"
ca57caac-9b04-4b0d-afcf-2f8ed38bb0fb,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1880,"SELECT accounts.name , savings.balance FROM accounts JOIN savings ON accounts.custid = savings.custid JOIN accounts ON accounts.custid = savings.custid WHERE savings.balance<savings.balance GROUP BY accounts.name",Find the name and total checking and savings balance of the accounts whose savings balance is lower than corresponding checking balance.,"WHERE savings.balance<savings.balance , accounts.name , savings.balance","1. failed to understand ""total balance"" should be savings balance  + checking balance
2. error in comparison -- saving balance in lower than checking balance",Misunderstand the query; Inappropriate WHERE conditions,I1; F1,Zheng Z,100.5340002,27,1,"SELECT T1.name ,  T3.balance + T2.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T3.balance  <  T2.balance"
c849ef1c-eec1-4c54-acda-84941aba33b6,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2069,SELECT AVG( procedures.cost ) FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN procedures ON procedures.code = trained_in.physician WHERE physician.name = 'John Wen',What is the average cost of procedures that physician John Wen was trained in?,,"JOIN by a wrong table: For the second join, the table to be used should be 'physician' rather than 'procedures'. ",Inappropraite JOIN; Inappropriate use of table,CE3,Zheng Z,205.526,28,1,"SELECT avg(T3.cost) FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
20f571c9-4f4f-4ad0-a9a4-03b947c00151,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2069,SELECT AVG( procedures.cost ) FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN procedures ON procedures.code = trained_in.physician WHERE physician.name = 'John Wen',What is the average cost of procedures that physician John Wen was trained in?,procedures.code = trained_in.physician,The Hypothetical query refers to an incorrect table and column. The 'procedures.code = trained_in.physician' should be 'physician.employeeid = trained_in.physician'.,Inappropriate use of table; Inappropriate use of attribute,CE3; BE5,Zheng Z,413.0110002,28,1,"SELECT avg(T3.cost) FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
31aa88af-c369-40d8-a89a-b26b2db336dd,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2069,SELECT AVG( procedures.cost ) FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN procedures ON procedures.code = trained_in.physician WHERE physician.name = 'John Wen',What is the average cost of procedures that physician John Wen was trained in?,"AVG( procedures.cost ), procedures",1. choose a wrong table,Inappropriate use of table,CM6,Zheng Z,427.9030001,28,1,"SELECT avg(T3.cost) FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
a5892bd3-b90d-46f7-aa41-3acf49ae70fd,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2069,SELECT AVG( procedures.cost ) FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN procedures ON procedures.code = trained_in.physician WHERE physician.name = 'John Wen',What is the average cost of procedures that physician John Wen was trained in?,"procedures.code = trained_in.treatment, procedures.code = trained_in.physician",should join on procedures.code = trained_in.treatment instead of physician,Inapporpriate JOIN; Inappropriate use of attribute,CE3,Zheng Z,184.5710001,28,1,"SELECT avg(T3.cost) FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
99598e61-e6dd-416d-8677-146dd68ae857,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,,Inappropriate JOIN attribute: the SELECT attribute in the sub-clause should be 'concert.stadium_id'.,Inappropriate JOIN; Inappropriate use of attribute,BL1,Zheng Z,338.0849998,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014
fe2eab01-3b24-4fd8-bbc5-f1e3419620b8,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),Misunderstanding the Natural language query. The phrase 'WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)' should be 'EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year = 2014'.,Misunderstand the query,I2,Zheng Z,257.0670002,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014
dfa640c1-ff03-433d-bda7-6e4c9e2fafdb,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),"1. miss the keyword ""except""",Misunderstand the query,A1d,Zheng Z,184.823,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014
62ad9e69-ec3f-441a-bc44-6fad216a6cd5,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2367,"SELECT stadium.name FROM concert, stadium WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014)",Show names for all stadiums except for stadiums having a concert in year 2014.,WHERE stadium.stadium_id = (SELECT stadium.name FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE concert.year = 2014 AND concert.year = 2014),"1. redundant concert.year=2014
2. error in comparing stadium_id with stadium.name for equality",Redundant condition; Inappropriate use of attribute; Inappropriate WHERE conditions,F3; BL1,Zheng Z,78.83599997,29,1,SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id  =  T2.stadium_id WHERE T1.year  =  2014
6504ca10-9372-4342-97f6-f52c94a5e829,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,,Inappropriate returned attributes: it should return the union of the name of cities and states rather than the separated columns.,Inappropriate returned attribute,BL1,Zheng Z,90.36299992,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
57638f44-56a1-45f2-b74c-5b1826f03f22,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,"addresses.town_city , addresses.state_province_county","Incorrect syntax use in Hypothetical query. The 'SELECT addresses.town_city, addresses.state_province_county' should be 'SELECT town_city UNION SELECT state_province_county'. ",Inappropriate syntax use ,H2,Zheng Z,290.5379999,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
a173f00b-8a93-463c-ad40-bdb60dbe9f68,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,"addresses.town_city , addresses.state_province_county","1, omit the keyword",Miss a keyword,A1e,Zheng Z,1500.364,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
43be4909-6f28-4d72-a62b-d0d894941bd5,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2312,"SELECT addresses.town_city , addresses.state_province_county FROM addresses",Find the name of all the cities and states.,,seems right to me,No issue,,Zheng Z,50.93099999,30,1,SELECT town_city FROM addresses UNION SELECT state_province_county FROM addresses
8291fabe-658a-436c-ac96-e1608861b0d9,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,361,SELECT COUNT( * ) FROM person WHERE person.gender = 'females',How many females does this network has?,,Value error: it should be 'female' rather than 'females'.,Value error,D1b,Zheng Z,305.5180001,31,1,SELECT count(*) FROM Person WHERE gender  =  'female'
76ee6264-b568-403b-b4b4-9563659b4bcf,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,361,SELECT COUNT( * ) FROM person WHERE person.gender = 'females',How many females does this network has?,WHERE person.gender = 'females',The value of column 'gender' is incorrectly represented in the Hypothetical query. The value 'females' should be 'female'.,Value error,D1b,Zheng Z,142.9320002,31,1,SELECT count(*) FROM Person WHERE gender  =  'female'
85049389-9452-4463-b1d3-237f26301b69,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,361,SELECT COUNT( * ) FROM person WHERE person.gender = 'females',How many females does this network has?,WHERE person.gender = 'females',1ï¼Œ value tense error,Value error,D1b,Zheng Z,36.56599998,31,1,SELECT count(*) FROM Person WHERE gender  =  'female'
f63e4e07-5190-458c-a24d-245dfc1be002,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,361,SELECT COUNT( * ) FROM person WHERE person.gender = 'females',How many females does this network has?,,"should compare with the string ""female"" instead of ""females""",Value error,D1b,Zheng Z,19.01100016,31,1,SELECT count(*) FROM Person WHERE gender  =  'female'
a4f275d2-b4de-4c6c-acaf-bf0e5719babf,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2037,SELECT SUM( salary.salary ) FROM salary WHERE salary.year = 2010 AND salary.year = 2001,What were all the salary values of players in 2010 and 2001?,,Inappropriate returned attribute: it should return all the applicable salary values rather than the sum of salaries.,Inappropriate returned attribute,L4,Zheng Z,153.723,32,1,SELECT salary FROM salary WHERE YEAR  =  2010 UNION SELECT salary FROM salary WHERE YEAR  =  2001
58691975-3fa0-40d6-93ea-7678c861e9bb,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2037,SELECT SUM( salary.salary ) FROM salary WHERE salary.year = 2010 AND salary.year = 2001,What were all the salary values of players in 2010 and 2001?,WHERE salary.year = 2010 AND salary.year = 2001,Incorrect use of syntax in the Hypothetical query. 'AND' should be 'UNION SELECT'.,Inappropriate syntax use,H2,Zheng Z,209.1010001,32,1,SELECT salary FROM salary WHERE YEAR  =  2010 UNION SELECT salary FROM salary WHERE YEAR  =  2001
761a0106-43a7-4144-ae2b-2381fcdffa00,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,2037,SELECT SUM( salary.salary ) FROM salary WHERE salary.year = 2010 AND salary.year = 2001,What were all the salary values of players in 2010 and 2001?,SUM( salary.salary ),"1, misunderstand the meaning of the keyword: ""all""",Misunderstand the query,I1,Zheng Z,113.661,32,1,SELECT salary FROM salary WHERE YEAR  =  2010 UNION SELECT salary FROM salary WHERE YEAR  =  2001
1fc09a29-09a0-4c6e-af7e-c98175d4c72c,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,2037,SELECT SUM( salary.salary ) FROM salary WHERE salary.year = 2010 AND salary.year = 2001,What were all the salary values of players in 2010 and 2001?,"SUM( salary.salary ), WHERE salary.year = 2010 AND salary.year = 2001","1. should return *all* the salary values instead of the sum of all the salary
2. error in understanding boolean relation: when say ""...players in 2010 and 2001"", should actually use OR in the relation",Inappropriate returned value; Misunderstand the query,I1; F2,Zheng Z,68.97900009,32,1,SELECT salary FROM salary WHERE YEAR  =  2010 UNION SELECT salary FROM salary WHERE YEAR  =  2001
28246815-64cf-4d3d-92e1-344496df1e5f,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1841,"SELECT player.player_name , player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id ORDER BY player_attributes.potential DESC LIMIT 5",List the names and birthdays of the top five players in terms of potential.,,Miss DISTINCT keyword: DISTINCT is needed for the returned values.,Miss a keyword,A1b,Zheng Z,160.747,33,1,"SELECT DISTINCT T1.player_name ,  T1.birthday FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY potential DESC LIMIT 5"
9e1a88c0-8fd5-4299-816e-653043e901ea,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1841,"SELECT player.player_name , player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id ORDER BY player_attributes.potential DESC LIMIT 5",List the names and birthdays of the top five players in terms of potential.,SELECT,Incorrect use of syntax in the Hypothetical query. The 'SELECT' should be 'SELECT DISTINCT'.,Inappropriate syntax use,A1b,Zheng Z,236.9029999,33,1,"SELECT DISTINCT T1.player_name ,  T1.birthday FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY potential DESC LIMIT 5"
f98ff098-ad57-4c19-9faa-ac7384dd7ccf,1e6c76df-1de7-479e-881c-a4ee90059d2a,zhengning,1841,"SELECT player.player_name , player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id ORDER BY player_attributes.potential DESC LIMIT 5",List the names and birthdays of the top five players in terms of potential.,"player.player_name , player.birthday","1, common sense error: normally names should be dictinctive",Miss a keyword,A1b,Zheng Z,119.3210001,33,1,"SELECT DISTINCT T1.player_name ,  T1.birthday FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY potential DESC LIMIT 5"
c65560b8-13db-4202-93f3-ef7c1e81db65,52191fac-0a3c-4fde-93f7-dffd7254a24c,toby,1841,"SELECT player.player_name , player.birthday FROM player JOIN player_attributes ON player.player_api_id = player_attributes.player_api_id ORDER BY player_attributes.potential DESC LIMIT 5",List the names and birthdays of the top five players in terms of potential.,,this one seems tricky to me -- the fact that there are duplicate players in player_attributes doesn't seem obvious to me until looking at the data content.,Inappropriate use of attribute?,A1b,Zheng Z,114.1469998,33,1,"SELECT DISTINCT T1.player_name ,  T1.birthday FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id  =  T2.player_api_id ORDER BY potential DESC LIMIT 5"
c7b1a476-3867-438c-b50b-65a5abfbb0d1,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2078,SELECT procedures.name FROM trained_in JOIN physician ON trained_in.physician = physician.employeeid WHERE procedures.cost<5000 AND physician.name = 'John Wen' AND procedures.cost<5000,What procedures cost less than 5000 and have John Wen as a trained physician?,,Miss the table 'procedures': hypothesis does not join the table 'procedures' although it uses its attribute.,Miss table,CE2,Zheng Z,684.8670001,34,1,"SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
7c8df7da-4717-4410-a70b-f9be571d6e64,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2078,SELECT procedures.name FROM trained_in JOIN physician ON trained_in.physician = physician.employeeid WHERE procedures.cost<5000 AND physician.name = 'John Wen' AND procedures.cost<5000,What procedures cost less than 5000 and have John Wen as a trained physician?,"trained_in, physician, trained_in.physician = physician.employeeid, WHERE procedures.cost<5000 AND physician.name = 'John Wen' AND procedures.cost<5000",The incorrect table is referred to in the Hypothetical query. The 'SELECT procedures.name FROM trained_in' should be 'SELECT procedures.name FROM procedures'.; The important condition 'procedures.code = trained_in.treatment' is missing in the Hypothetical query.; The 'procedures.cost<5000' is stated twice.,Miss table (Inappropriate use of table),CM6; F4,Zheng Z,1074.187,34,1,"SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
